CIA - The World Factbook --  GDP - composition by sector   

This entry gives the percentage contribution of agriculture, industry, and services to total GDP. Agriculture includes farming, fishing, and forestry. Industry includes mining, manufacturing, energy production, and construction. Services cover government activities, communications, transportation, finance, and all other private economic activities that do not produce material goods. The distribution will total less than 100 percent if the data are incomplete.

| Rank | country | (%) | Date of Information |
| 383 | Turks and Caicos Islands | 23.90 | NA |
| 384 | Guatemala | 23.80 | 2010 est. |
| 385 | Togo | 23.60 | 2010 est. |
| 386 | Niue | 23.50 | 2003 |
| 387 | Sao Tome and Principe | 23.30 | 2010 est. |
| 388 | Dominica | 23.20 | 2010 est. |
| 389 | Eritrea | 23.10 | 2010 est. |
| 390 | Burkina Faso | 23.00 | 2010 est. |
| 391 | Tajikistan | 22.90 | 2010 est. |
| 392 | Montserrat | 22.90 | 2010 est. |
| 393 | Portugal | 22.90 | 2010 est. |
| 394 | Saint Kitts and Nevis | 22.80 | 2010 est. |
| 395 | Congo, Republic of the | 22.80 | 2010 est. |
| 396 | Kosovo | 22.60 | 2009 est. |
| 397 | Serbia | 22.50 | 2010 est. |
| 398 | Uganda | 22.50 | 2010 est. |
| 399 | Costa Rica | 22.50 | 2010 est. |
| 400 | Uzbekistan | 22.30 | 2010 est. |
| 401 | United States | 22.20 | 2010 est. |
| 402 | Denmark | 22.10 | 2010 est. |
| 403 | Sierra Leone | 22.00 | 2010 est. |
| 404 | Kenya | 22.00 | 2010 est. |
| 405 | Belgium | 21.90 | 2010 est. |
| 406 | Turkmenistan | 21.80 | 2010 est. |
| 407 | Senegal | 21.70 | 2010 est. |
| 408 | United Kingdom | 21.70 | 2010 est. |
| 409 | Latvia | 21.70 | 2010 est. |
| 410 | Belize | 21.60 | 2010 est. |
| 411 | Mali | 21.50 | 2010 est. |
| 412 | Zambia | 21.50 | 2010 est. |
| 413 | Cambodia | 21.40 | 2009 est. |
| 414 | Uruguay | 21.40 | 2010 est. |
| 415 | Burundi | 21.40 | 2010 est. |
| 416 | Cote d'Ivoire | 21.30 | 2010 est. |
| 417 | Vanuatu | 21.30 | 2010 est. |
| 418 | Paraguay | 21.20 | 2010 est. |
| 419 | Pakistan | 21.20 | 2010 est. |
| 420 | Cuba | 20.90 | 2010 est. |
| 421 | Korea, North | 20.70 | 2010 est. |
| 422 | Dominica | 20.70 | 2010 est. |
| 423 | Kyrgyzstan | 20.70 | 2010 est. |
| 424 | Vietnam | 20.60 | 2010 est. |
| 425 | French Polynesia | 20.40 | 2005 |
| 426 | Tonga | 20.40 | 2010 est. |
| 427 | Belize | 20.20 | 2010 est. |
| 428 | Albania | 20.10 | 2010 est. |
| 429 | Burma | 20.00 | 2010 est. |
| 430 | Mauritania | 20.00 | 2010 est. |
| 431 | Moldova | 20.00 | 2010 est. |
| 432 | Zimbabwe | 19.80 | 2010 est. |
| 433 | Mongolia | 19.70 | 2010 est. |
| 434 | Cameroon | 19.70 | 2010 est. |
| 435 | Albania | 19.30 | 2010 est. |
| 436 | India | 19.00 | 2010 est. |
| 437 | Tajikistan | 19.00 | 2010 est. |
| 438 | Virgin Islands | 19.00 | 2003 est. |
| 439 | Seychelles | 18.90 | 2010 est. |
| 440 | Bangladesh | 18.60 | 2010 est. |
| 441 | France | 18.60 | 2010 est. |
| 442 | Ghana | 18.60 | 2010 est. |
| 443 | Nicaragua | 18.50 | 2010 est. |
| 444 | Sint Maarten | 18.30 | 2008 est. |
| 445 | Saint Lucia | 18.30 | 2010 est. |
| 446 | Timor-Leste | 18.00 | 2010 est. |
| 447 | Greece | 17.90 | 2010 est. |
| 448 | Tonga | 17.90 | 2010 est. |
| 449 | Liberia | 17.70 | 2002 est. |
| 450 | Bhutan | 17.40 | 2010 est. |
| 451 | Armenia | 17.40 | 2010 est. |
| 452 | Malta | 17.20 | 2010 est. |
| 453 | Syria | 17.10 | 2010 est. |
| 454 | Morocco | 17.10 | 2010 est. |
| 455 | Guinea | 17.00 | 2010 est. |
| 456 | Maldives | 16.90 | 2009 est. |
| 457 | Panama | 16.70 | 2010 est. |
| 458 | Tuvalu | 16.60 | 2002 |
| 459 | Djibouti | 16.50 | 2010 est. |
| 460 | Cyprus | 16.40 | 2010 est. |
| 461 | Moldova | 16.30 | 2010 est. |
| 462 | Malawi | 16.30 | 2010 est. |
| 463 | Madagascar | 16.20 | 2010 est. |
| 464 | Cape Verde | 16.10 | 2010 est. |
| 465 | Fiji | 16.10 | 2010 est. |
| 466 | Haiti | 16.00 | 2010 est. |
| 467 | Faroe Islands | 16.00 | 2007 est. |
| 468 | Lebanon | 16.00 | 2010 est. |
| 469 | Kenya | 16.00 | 2010 est. |
| 470 | Senegal | 15.90 | 2010 est. |
| 471 | Niger | 15.50 | 2010 est. |
| 472 | Curacao | 15.50 | 2010 est. |
| 473 | Indonesia | 15.30 | 2010 est. |
| 474 | Gambia, The | 15.30 | 2010 est. |
| 475 | Micronesia, Federated States of | 15.20 | 2004 est. |
| 476 | Sao Tome and Principe | 15.00 | 2010 est. |
| 477 | Saint Martin | 15.00 | 2000 |
| 478 | Marshall Islands | 14.90 | 2004 est. |
| 479 | Central African Republic | 14.50 | 2010 est. |
| 480 | Nepal | 14.40 | 2010 est. |
| 481 | Rwanda | 14.30 | 2010 est. |
| 482 | Eritrea | 14.30 | 2010 est. |
| 483 | Egypt | 14.00 | 2010 est. |
| 484 | Barbados | 14.00 | 2010 est. |
| 485 | West Bank | 13.60 | 2010 est. |
| 486 | Luxembourg | 13.60 | 2007 est. |
| 487 | Guatemala | 13.20 | 2010 est. |
| 488 | Samoa | 13.10 | 2004 est. |
| 489 | Isle of Man | 13.00 | 2000 est. |
| 490 | Kosovo | 12.90 | 2009 est. |
| 491 | Sri Lanka | 12.80 | 2010 est. |
| 492 | Guinea-Bissau | 12.80 | 2010 est. |
| 493 | Honduras | 12.50 | 2010 est. |
| 494 | Thailand | 12.40 | 2010 est. |
| 495 | Serbia | 12.30 | 2010 est. |
| 496 | Philippines | 12.30 | 2010 est. |
| 497 | Romania | 12.20 | 2010 est. |
| 498 | Bolivia | 12.00 | 2010 est. |
| 499 | Palau | 12.00 | 2003 |
| 500 | Macedonia | 12.00 | 2010 est. |
| 501 | Cook Islands | 11.70 | 2008 est. |
| 502 | Samoa | 11.60 | 2004 est. |
| 503 | El Salvador | 11.30 | 2010 est. |
| 504 | Ethiopia | 11.00 | 2010 est. |
| 505 | Iran | 10.90 | 2010 est. |
| 506 | Suriname | 10.80 | 2005 est. |
| 507 | Tunisia | 10.60 | 2010 est. |
| 508 | British Virgin Islands | 10.60 | 2010 est. |
| 509 | Malaysia | 10.50 | 2010 est. |
| 510 | Vanuatu | 10.40 | 2010 est. |
| 511 | Georgia | 10.40 | 2010 est. |
| 512 | Sudan | 10.20 | 2010 est. |
| 513 | Grenada | 10.20 | 2010 est. |
| 514 | China | 10.20 | 2010 est. |
| 515 | Guernsey | 10.00 | 2000 |
| 516 | Peru | 10.00 | 2010 est. |
| 517 | Cook Islands | 9.90 | 2008 est. |
| 518 | Bosnia and Herzegovina | 9.80 | 2010 est. |
| 519 | Iraq | 9.70 | 2010 est. |
| 520 | Turkey | 9.60 | 2010 est. |
| 521 | Angola | 9.60 | 2008 est. |
| 522 | Belarus | 9.50 | 2010 est. |
| 523 | Ukraine | 9.40 | 2010 est. |
| 524 | Uruguay | 9.20 | 2010 est. |
| 525 | Colombia | 9.20 | 2010 est. |
| 526 | Cape Verde | 8.90 | 2010 est. |
| 527 | Kiribati | 8.90 | 2004 |
