CIA - The World Factbook --  COMMERCIAL BANK PRIME LENDING RATE

Commercial bank prime lending rate compares a simple average of annualized interest rates commercial banks charge on new loans, denominated in the national currency, to their most credit-worthy customers.

| Rank | Country | (%) | Date of Information |
| 86 | Cabo Verde | 9.61 | 31 December 2016 est. |
| 87 | Antigua and Barbuda | 9.61 | 31 December 2016 est. |
| 88 | Saint Kitts and Nevis | 9.24 | 31 December 2016 est. |
| 89 | Montenegro | 9.22 | 31 December 2014 est. |
| 90 | Anguilla | 9.20 | 31 December 2016 est. |
| 91 | Saint Vincent and the Grenadines | 9.17 | 31 December 2016 est. |
| 92 | Samoa | 9.12 | 31 December 2016 est. |
| 93 | Trinidad and Tobago | 9.00 | 31 December 2016 est. |
| 94 | Nepal | 8.90 | 31 December 2016 est. |
| 95 | Ecuador | 8.69 | 31 December 2016 est. |
| 96 | Grenada | 8.66 | 31 December 2016 est. |
| 97 | Saint Lucia | 8.50 | 31 December 2016 est. |
| 98 | Mauritius | 8.50 | 31 December 2016 est. |
| 99 | Serbia | 8.45 | 31 December 2016 est. |
| 100 | Papua New Guinea | 8.38 | 31 December 2016 est. |
| 101 | Lebanon | 8.35 | 31 December 2016 est. |
| 102 | Dominica | 8.33 | 31 December 2016 est. |
| 103 | Iceland | 8.24 | 31 December 2016 est. |
| 104 | Barbados | 8.05 | 31 December 2016 est. |
| 105 | Algeria | 8.00 | 31 December 2016 est. |
| 106 | Bolivia | 7.95 | 31 December 2016 est. |
| 107 | Tonga | 7.90 | 31 December 2016 est. |
| 108 | Aruba | 7.83 | 31 December 2016 est. |
| 109 | Jordan | 7.83 | 31 December 2016 est. |
| 110 | Panama | 7.53 | 31 December 2016 est. |
| 111 | Tunisia | 7.31 | 31 December 2016 est. |
| 112 | Botswana | 7.30 | 31 December 2016 est. |
| 113 | Montserrat | 7.26 | 31 December 2016 est. |
| 114 | Saudi Arabia | 7.10 | 31 December 2016 est. |
| 115 | Vietnam | 6.96 | 31 December 2016 est. |
| 116 | Pakistan | 6.94 | 31 December 2016 est. |
| 117 | Macedonia | 6.61 | 31 December 2016 est. |
| 118 | West Bank | 6.50 | 31 December 2016 est. |
| 119 | Bulgaria | 6.41 | 31 December 2016 est. |
| 120 | El Salvador | 6.37 | 31 December 2016 est. |
| 121 | Thailand | 6.31 | 31 December 2016 est. |
| 122 | Libya | 6.00 | 31 December 2016 est. |
| 123 | San Marino | 5.92 | 31 December 2011 est. |
| 124 | Fiji | 5.85 | 31 December 2016 est. |
| 125 | Morocco | 5.73 | 31 December 2016 est. |
| 126 | Romania | 5.71 | 31 December 2016 est. |
| 127 | Philippines | 5.64 | 31 December 2016 est. |
| 128 | Greece | 5.62 | 31 December 2016 est. |
| 129 | Chile | 5.59 | 31 December 2016 est. |
| 130 | Brunei | 5.50 | 31 December 2016 est. |
| 131 | Australia | 5.42 | 31 December 2016 est. |
| 132 | Singapore | 5.35 | 31 December 2016 est. |
| 133 | Niger | 5.30 | 31 December 2016 est. |
| 134 | Guinea-Bissau | 5.30 | 31 December 2016 est. |
| 135 | Burkina Faso | 5.30 | 31 December 2016 est. |
| 136 | Benin | 5.30 | |
| 137 | Cote d'Ivoire | 5.30 | 31 December 2016 est. |
| 138 | Mali | 5.30 | 31 December 2016 est. |
| 139 | Macau | 5.25 | 31 December 2016 est. |
| 140 | Bosnia and Herzegovina | 5.24 | 31 December 2016 est. |
| 141 | Bahrain | 5.20 | 31 December 2016 est. |
| 142 | Oman | 5.08 | 31 December 2016 est. |
| 143 | New Zealand | 5.02 | 31 December 2016 est. |
| 144 | Hong Kong | 5.00 | 31 December 2016 est. |
| 145 | Croatia | 4.85 | 31 December 2016 est. |
| 146 | Bahamas, The | 4.80 | 31 December 2016 est. |
| 147 | Poland | 4.74 | 31 December 2016 est. |
| 148 | Mexico | 4.72 | 31 December 2016 est. |
| 149 | Qatar | 4.51 | 31 December 2016 est. |
| 150 | Kuwait | 4.50 | 31 December 2016 est. |
| 151 | Latvia | 4.50 | 31 December 2016 est. |
| 152 | Malaysia | 4.49 | 31 December 2016 est. |
| 153 | United Kingdom | 4.44 | 31 December 2016 est. |
| 154 | China | 4.35 | 31 December 2016 est. |
| 155 | Cyprus | 4.33 | 31 December 2016 est. |
| 156 | Estonia | 4.23 | 31 December 2016 est. |
| 157 | Puerto Rico | 4.00 | 31 December 2016 est. |
| 158 | Iraq | 4.00 | 31 December 2016 est. |
| 159 | Czechia | 3.91 | 31 December 2016 est. |
| 160 | Portugal | 3.77 | 31 December 2016 est. |
| 161 | United States | 3.51 | 31 December 2016 est. |
| 162 | Italy | 3.50 | 31 December 2016 est. |
| 163 | Ireland | 3.48 | 31 December 2016 est. |
| 164 | Israel | 3.42 | 31 December 2016 est. |
| 165 | Korea, South | 3.37 | 31 December 2016 est. |
| 166 | Denmark | 3.25 | 31 December 2016 est. |
| 167 | Malta | 3.10 | 31 December 2016 est. |
| 168 | Vanuatu | 2.95 | 31 December 2016 est. |
| 169 | Lithuania | 2.83 | 31 December 2016 est. |
| 170 | Slovenia | 2.81 | 31 December 2016 est. |
| 171 | Canada | 2.70 | 31 December 2016 est. |
| 172 | Switzerland | 2.65 | 31 December 2016 est. |
| 173 | Taiwan | 2.63 | 31 December 2016 est. |
| 174 | Slovakia | 2.55 | 31 December 2016 est. |
| 175 | Spain | 2.19 | 31 December 2016 est. |
| 176 | Hungary | 2.09 | 31 December 2016 est. |
| 177 | Belgium | 2.01 | 31 December 2016 est. |
| 178 | Austria | 1.86 | 31 December 2016 est. |
| 179 | Sweden | 1.85 | 31 December 2016 est. |
| 180 | Finland | 1.79 | 31 December 2016 est. |
| 181 | Germany | 1.60 | 31 December 2016 est. |
| 182 | France | 1.60 | 31 December 2016 est. |
| 183 | Norway | 1.50 | 31 December 2016 est. |
| 184 | Japan | 1.48 | 31 December 2016 est. |
| 185 | Netherlands | 1.47 | 31 December 2016 est. |
| 186 | European Union | .32 | 31 December 2014 est. |


