CIA - The World Factbook --  Urbanization   

| Rank | country | (%) | Date of Information |
| 368 | Canada | 1.06 | NA |
| 369 | Seychelles | 1.05 | NA |
| 370 | Hong Kong | 1.04 | NA |
| 371 | Tuvalu | 1.04 | NA |
| 372 | Norway | 1.03 | NA |
| 373 | Argentina | 1.01 | NA |
| 374 | Libya | 1.00 | NA |
| 375 | Micronesia, Federated States of | 0.98 | NA |
| 376 | Faroe Islands | 0.97 | NA |
| 377 | Antigua and Barbuda | 0.96 | NA |
| 378 | Andorra | 0.93 | NA |
| 379 | Falkland Islands (Islas Malvinas) | 0.92 | NA |
| 380 | Portugal | 0.91 | NA |
| 381 | Cook Islands | 0.88 | NA |
| 382 | Kazakhstan | 0.87 | NA |
| 383 | Bosnia and Herzegovina | 0.86 | NA |
| 384 | Lebanon | 0.86 | NA |
| 385 | Tonga | 0.84 | NA |
| 386 | Cayman Islands | 0.82 | NA |
| 387 | Spain | 0.81 | NA |
| 388 | Moldova | 0.79 | NA |
| 389 | Saint Vincent and the Grenadines | 0.78 | NA |
| 390 | United Kingdom | 0.76 | NA |
| 391 | Sweden | 0.74 | NA |
| 392 | Netherlands | 0.74 | NA |
| 393 | Korea, South | 0.71 | NA |
| 394 | San Marino | 0.65 | NA |
| 395 | Korea, North | 0.63 | NA |
| 396 | Guernsey | 0.63 | NA |
| 397 | Jersey | 0.63 | NA |
| 398 | Greece | 0.63 | NA |
| 399 | Nauru | 0.59 | NA |
| 400 | Mauritius | 0.57 | NA |
| 401 | Japan | 0.57 | NA |
| 402 | Aruba | 0.54 | NA |
| 403 | Guyana | 0.53 | NA |
| 404 | Liechtenstein | 0.53 | NA |
| 405 | Hungary | 0.51 | NA |
| 406 | Serbia | 0.51 | NA |
| 407 | Jamaica | 0.51 | NA |
| 408 | Denmark | 0.50 | NA |
| 409 | Italy | 0.49 | NA |
| 410 | Switzerland | 0.49 | NA |
| 411 | Austria | 0.48 | NA |
| 412 | Malta | 0.47 | NA |
| 413 | Finland | 0.47 | NA |
| 414 | Uruguay | 0.45 | NA |
| 415 | Montenegro | 0.38 | NA |
| 416 | Isle of Man | 0.38 | NA |
| 417 | Armenia | 0.34 | NA |
| 418 | Macedonia | 0.33 | NA |
| 419 | Belgium | 0.32 | NA |
| 420 | Greenland | 0.32 | NA |
| 421 | Croatia | 0.30 | NA |
| 422 | Czech Republic | 0.24 | NA |
| 423 | Belarus | 0.21 | NA |
| 424 | Bermuda | 0.19 | NA |
| 425 | Dominica | 0.18 | NA |
| 426 | Slovenia | 0.17 | NA |
| 427 | Saint Pierre and Miquelon | 0.14 | NA |
| 428 | Russia | 0.13 | NA |
| 429 | Bulgaria | 0.10 | NA |
| 430 | Holy See (Vatican City) | 0.09 | NA |
| 431 | Gibraltar | 0.08 | NA |
| 432 | Slovakia | 0.06 | NA |
| 433 | Puerto Rico | 0.06 | NA |
| 434 | Monaco | 0.04 | NA |
| 435 | Estonia | 0.02 | NA |
| 436 | Pitcairn Islands | 0.00 | NA |
| 437 | Pitcairn Islands | 0.00 | NA |
| 438 | Germany | -0.03 | NA |
| 439 | Poland | -0.04 | NA |
| 440 | Cuba | -0.08 | NA |
| 441 | Virgin Islands | -0.10 | NA |
| 442 | Romania | -0.18 | NA |
| 443 | Ukraine | -0.26 | NA |
| 444 | Lithuania | -0.27 | NA |
| 445 | Georgia | -0.37 | NA |
| 446 | Latvia | -0.38 | NA |
| 447 | Samoa | -0.50 | NA |
| 448 | Saint Helena, Ascension, and Tristan da Cunha | -0.87 | NA |
| 449 | Niue | -1.63 | NA |
| 450 | Saint Lucia | -3.13 | NA |


