CIA - The World Factbook --  Land use   

This entry contains the percentage shares of total land area for three different types of land use: arable land - land cultivated for crops like wheat, maize, and rice that are replanted after each harvest; permanent crops - land cultivated for crops like citrus, coffee, and rubber that are not replanted after each harvest; includes land under flowering shrubs, fruit trees, nut trees, and vines, but excludes land under trees grown for wood or timber; other - any land not arable or under permanent crops; includes permanent meadows and pastures, forests and woodlands, built-on areas, roads, barren land, etc.

| Rank | country | (%) | Date of Information |
| 263 | Wallis and Futuna | 35.71 | 2005 |
| 264 | Burundi | 35.57 | 2005 |
| 265 | France | 33.46 | 2005 |
| 266 | Tuvalu | 33.33 | 2005 |
| 267 | Germany | 33.13 | 2005 |
| 268 | Nigeria | 33.02 | 2005 |
| 269 | El Salvador | 31.37 | 2005 |
| 270 | Malta | 31.25 | 2005 |
| 271 | Maldives | 30.00 | 2005 |
| 272 | Bulgaria | 29.94 | 2005 |
| 273 | Turkey | 29.81 | 2005 |
| 274 | Grenada | 29.41 | 2005 |
| 275 | Slovakia | 29.23 | 2005 |
| 276 | Gaza Strip | 29.00 | 2002 |
| 277 | Latvia | 28.19 | 2005 |
| 278 | Haiti | 28.11 | 2005 |
| 279 | Gambia, The | 27.88 | 2005 |
| 280 | Cuba | 27.63 | 2005 |
| 281 | Thailand | 27.54 | 2005 |
| 282 | Luxembourg | 27.42 | 2005 |
| 283 | Belgium | 27.42 | 2005 |
| 284 | Spain | 27.18 | 2005 |
| 285 | Belarus | 26.77 | 2005 |
| 286 | Italy | 26.41 | 2005 |
| 287 | Croatia | 25.82 | 2005 |
| 288 | Liechtenstein | 25.00 | 2005 |
| 289 | Syria | 24.80 | 2005 |
| 290 | Pakistan | 24.44 | 2005 |
| 291 | Samoa | 24.30 | 2005 |
| 292 | Taiwan | 24.00 | 2001 |
| 293 | Benin | 23.53 | 2005 |
| 294 | Comoros | 23.32 | 2005 |
| 295 | United Kingdom | 23.23 | 2005 |
| 296 | Saint Lucia | 22.58 | 2005 |
| 297 | Dominican Republic | 22.49 | 2005 |
| 298 | Korea, North | 22.40 | 2005 |
| 299 | Macedonia | 22.01 | 2005 |
| 300 | Netherlands | 21.96 | 2005 |
| 301 | Uganda | 21.57 | 2005 |
| 302 | Dominica | 21.33 | 2005 |
| 303 | Samoa | 21.13 | 2005 |
| 304 | Gaza Strip | 21.00 | 2002 |
| 305 | Malawi | 20.68 | 2005 |
| 306 | Azerbaijan | 20.62 | 2005 |
| 307 | Greece | 20.45 | 2005 |
| 308 | Cambodia | 20.44 | 2005 |
| 309 | Vietnam | 20.14 | 2005 |
| 310 | Albania | 20.10 | 2005 |
| 311 | Montserrat | 20.00 | 2005 |
| 312 | British Virgin Islands | 20.00 | 2005 |
| 313 | Bermuda | 20.00 | 2005 |
| 314 | Tonga | 20.00 | 2005 |
| 315 | Bosnia and Herzegovina | 19.61 | 2005 |
| 316 | Saint Kitts and Nevis | 19.44 | 2005 |
| 317 | Morocco | 19.00 | 2005 |
| 318 | Philippines | 19.00 | 2005 |
| 319 | West Bank | 18.97 | 2001 |
| 320 | Antigua and Barbuda | 18.18 | 2005 |
| 321 | Guam | 18.18 | 2005 |
| 322 | United States | 18.01 | 2005 |
| 323 | Saint Vincent and the Grenadines | 17.95 | 2005 |
| 324 | Saint Vincent and the Grenadines | 17.95 | 2005 |
| 325 | Burkina Faso | 17.66 | 2005 |
| 326 | Ghana | 17.54 | 2005 |
| 327 | Malaysia | 17.54 | 2005 |
| 328 | Portugal | 17.29 | 2005 |
| 329 | Tunisia | 17.05 | 2005 |
| 330 | West Bank | 16.90 | 2001 |
| 331 | Ireland | 16.82 | 2005 |
| 332 | Armenia | 16.78 | 2005 |
| 333 | Philippines | 16.67 | 2005 |
| 334 | Cook Islands | 16.67 | 2005 |
| 335 | San Marino | 16.67 | 2005 |
| 336 | Austria | 16.59 | 2005 |
| 337 | Korea, South | 16.58 | 2005 |
| 338 | Lebanon | 16.35 | 2005 |
