CIA - The World Factbook --  Sex ratio   

This entry includes the number of males for each female in five age groups - at birth, under 15 years, 15-64 years, 65 years and over, and for the total population. Sex ratio at birth has recently emerged as an indicator of certain kinds of sex discrimination in some countries. For instance, high sex ratios at birth in some Asian countries are now attributed to sex-selective abortion and infanticide due to a strong preference for sons. This will affect future marriage patterns and fertility patterns. Eventually, it could cause unrest among young adult males who are unable to find partners.

| Rank | country | (male(s)/female) | Date of Information |
| 537 | Grenada | 1.02 | 2010 est. |
| 538 | Gibraltar | 1.02 | 2010 est. |
| 539 | Ghana | 1.02 | 2010 est. |
| 540 | Finland | 1.02 | 2010 est. |
| 541 | Saint Kitts and Nevis | 1.02 | 2010 est. |
| 542 | Saint Helena, Ascension, and Tristan da Cunha | 1.02 | 2010 est. |
| 543 | Panama | 1.02 | 2010 est. |
| 544 | Panama | 1.02 | 2010 est. |
| 545 | Niger | 1.02 | 2010 est. |
| 546 | Netherlands | 1.02 | 2010 est. |
| 547 | Namibia | 1.02 | 2010 est. |
| 548 | Dominica | 1.02 | 2010 est. |
| 549 | Cote d'Ivoire | 1.02 | 2010 est. |
| 550 | Canada | 1.02 | 2010 est. |
| 551 | Cameroon | 1.02 | 2010 est. |
| 552 | Cambodia | 1.02 | 2010 est. |
| 553 | Botswana | 1.02 | 2010 est. |
| 554 | Bosnia and Herzegovina | 1.02 | 2010 est. |
| 555 | Belize | 1.02 | 2010 est. |
| 556 | French Polynesia | 1.02 | 2010 est. |
| 557 | Belgium | 1.02 | 2010 est. |
| 558 | Bahrain | 1.02 | 2010 est. |
| 559 | Angola | 1.02 | 2010 est. |
| 560 | Angola | 1.02 | 2010 est. |
| 561 | Bermuda | 1.02 | 2010 est. |
| 562 | Mozambique | 1.02 | 2010 est. |
| 563 | Cayman Islands | 1.02 | 2010 est. |
| 564 | Malawi | 1.02 | 2010 est. |
| 565 | Barbados | 1.01 | 2010 est. |
| 566 | Haiti | 1.01 | 2010 est. |
| 567 | Algeria | 1.01 | 2010 est. |
| 568 | Zambia | 1.01 | 2010 est. |
| 569 | Zambia | 1.01 | 2010 est. |
| 570 | Wallis and Futuna | 1.01 | 2010 est. |
| 571 | Uganda | 1.01 | 2010 est. |
| 572 | Uganda | 1.01 | 2010 est. |
| 573 | Uganda | 1.01 | 2010 est. |
| 574 | Tunisia | 1.01 | 2010 est. |
| 575 | Tunisia | 1.01 | 2010 est. |
| 576 | Tanzania | 1.01 | 2010 est. |
| 577 | Sudan | 1.01 | 2010 est. |
| 578 | Spain | 1.01 | 2010 est. |
| 579 | Senegal | 1.01 | 2010 est. |
| 580 | Rwanda | 1.01 | 2010 est. |
| 581 | Peru | 1.01 | 2010 est. |
| 582 | Peru | 1.01 | 2010 est. |
| 583 | Paraguay | 1.01 | 2010 est. |
| 584 | Paraguay | 1.01 | 2010 est. |
| 585 | New Caledonia | 1.01 | 2010 est. |
| 586 | Namibia | 1.01 | 2010 est. |
| 587 | Mozambique | 1.01 | 2010 est. |
| 588 | Montserrat | 1.01 | 2010 est. |
| 589 | Mayotte | 1.01 | 2010 est. |
| 590 | Mauritania | 1.01 | 2010 est. |
| 591 | Mali | 1.01 | 2010 est. |
| 592 | Malaysia | 1.01 | 2010 est. |
| 593 | Malaysia | 1.01 | 2010 est. |
| 594 | Madagascar | 1.01 | 2010 est. |
| 595 | Luxembourg | 1.01 | 2010 est. |
| 596 | Liberia | 1.01 | 2010 est. |
| 597 | Lesotho | 1.01 | 2010 est. |
| 598 | Laos | 1.01 | 2010 est. |
| 599 | Kenya | 1.01 | 2010 est. |
| 600 | Kenya | 1.01 | 2010 est. |
| 601 | Kenya | 1.01 | 2010 est. |
| 602 | Isle of Man | 1.01 | 2010 est. |
| 603 | Indonesia | 1.01 | 2010 est. |
| 604 | Honduras | 1.01 | 2010 est. |
| 605 | Honduras | 1.01 | 2010 est. |
| 606 | Gibraltar | 1.01 | 2010 est. |
| 607 | Gambia, The | 1.01 | 2010 est. |
| 608 | Gabon | 1.01 | 2010 est. |
| 609 | Eritrea | 1.01 | 2010 est. |
| 610 | Denmark | 1.01 | 2010 est. |
| 611 | Czech Republic | 1.01 | 2010 est. |
| 612 | Costa Rica | 1.01 | 2010 est. |
| 613 | Costa Rica | 1.01 | 2010 est. |
| 614 | Congo, Republic of the | 1.01 | 2010 est. |
| 615 | Congo, Democratic Republic of the | 1.01 | 2010 est. |
| 616 | Comoros | 1.01 | 2010 est. |
| 617 | Central African Republic | 1.01 | 2010 est. |
| 618 | Cayman Islands | 1.01 | 2010 est. |
| 619 | Cape Verde | 1.01 | 2010 est. |
| 620 | Cameroon | 1.01 | 2010 est. |
| 621 | Cameroon | 1.01 | 2010 est. |
| 622 | Burundi | 1.01 | 2010 est. |
| 623 | Burkina Faso | 1.01 | 2010 est. |
| 624 | Botswana | 1.01 | 2010 est. |
| 625 | Bermuda | 1.01 | 2010 est. |
| 626 | Bangladesh | 1.01 | 2010 est. |
| 627 | Aruba | 1.01 | 2010 est. |
| 628 | Austria | 1.01 | 2010 est. |
| 629 | Liechtenstein | 1.01 | 2010 est. |
| 630 | Argentina | 1.00 | 2010 est. |
| 631 | Benin | 1.00 | 2010 est. |
| 632 | Australia | 1.00 | 2010 est. |
| 633 | Cuba | 1.00 | 2010 est. |
| 634 | Ethiopia | 1.00 | 2010 est. |
| 635 | Fiji | 1.00 | 2010 est. |
| 636 | Gabon | 1.00 | 2010 est. |
| 637 | Liberia | 1.00 | 2010 est. |
| 638 | Korea, South | 1.00 | 2010 est. |
| 639 | Iceland | 1.00 | 2010 est. |
| 640 | Guyana | 1.00 | 2010 est. |
| 641 | Guyana | 1.00 | 2010 est. |
| 642 | Guinea-Bissau | 1.00 | 2010 est. |
| 643 | Guinea | 1.00 | 2010 est. |
| 644 | Guinea | 1.00 | 2010 est. |
| 645 | Greece | 1.00 | 2010 est. |
| 646 | Ghana | 1.00 | 2010 est. |
| 647 | Ghana | 1.00 | 2010 est. |
| 648 | Gambia, The | 1.00 | 2010 est. |
| 649 | Philippines | 1.00 | 2010 est. |
| 650 | Niger | 1.00 | 2010 est. |
| 651 | Nicaragua | 1.00 | 2010 est. |
| 652 | Nicaragua | 1.00 | 2010 est. |
| 653 | New Zealand | 1.00 | 2010 est. |
| 654 | New Caledonia | 1.00 | 2010 est. |
| 655 | Nauru | 1.00 | 2010 est. |
| 656 | Mongolia | 1.00 | 2010 est. |
| 657 | Mongolia | 1.00 | 2010 est. |
| 658 | European Union | 1.00 | 2009 est. |
| 659 | Zambia | 1.00 | 2010 est. |
| 660 | United States | 1.00 | 2010 est. |
| 661 | Togo | 1.00 | 2010 est. |
| 662 | South Africa | 1.00 | 2010 est. |
| 663 | Somalia | 1.00 | 2010 est. |
| 664 | Somalia | 1.00 | 2010 est. |
| 665 | Somalia | 1.00 | 2010 est. |
| 666 | Serbia | 1.00 | 2010 est. |
| 667 | Sao Tome and Principe | 1.00 | 2010 est. |
| 668 | Saint Kitts and Nevis | 1.00 | 2010 est. |
| 669 | Portugal | 1.00 | 2010 est. |
| 670 | Philippines | 1.00 | 2010 est. |
| 671 | Monaco | 1.00 | 2010 est. |
| 672 | Malawi | 1.00 | 2010 est. |
| 673 | Malawi | 1.00 | 2010 est. |
| 674 | Macedonia | 1.00 | 2010 est. |
| 675 | Jersey | 1.00 | 2010 est. |
| 676 | Israel | 1.00 | 2010 est. |
| 677 | Ireland | 1.00 | 2010 est. |
| 678 | Indonesia | 1.00 | 2010 est. |
| 679 | France | 1.00 | 2010 est. |
| 680 | Fiji | 1.00 | 2010 est. |
| 681 | Djibouti | 1.00 | 2010 est. |
| 682 | Chile | 1.00 | 2010 est. |
| 683 | Burkina Faso | 1.00 | 2010 est. |
| 684 | Brunei | 1.00 | 2010 est. |
| 685 | Barbados | 1.00 | 2010 est. |
| 686 | Andorra | 0.99 | 2010 est. |
| 687 | Vietnam | 0.99 | 2010 est. |
| 688 | Vietnam | 0.99 | 2010 est. |
| 689 | Uzbekistan | 0.99 | 2010 est. |
| 690 | Uzbekistan | 0.99 | 2010 est. |
| 691 | Uruguay | 0.99 | 2010 est. |
| 692 | Tonga | 0.99 | 2010 est. |
| 693 | Tonga | 0.99 | 2010 est. |
| 694 | Tajikistan | 0.99 | 2010 est. |
| 695 | Swaziland | 0.99 | 2010 est. |
| 696 | Suriname | 0.99 | 2010 est. |
| 697 | Suriname | 0.99 | 2010 est. |
| 698 | South Africa | 0.99 | 2010 est. |
| 699 | Slovakia | 0.99 | 2010 est. |
| 700 | Senegal | 0.99 | 2010 est. |
| 701 | Saint Martin | 0.99 | 2010 est. |
| 702 | Saint Kitts and Nevis | 0.99 | 2010 est. |
| 703 | Rwanda | 0.99 | 2010 est. |
| 704 | Rwanda | 0.99 | 2010 est. |
| 705 | Romania | 0.99 | 2010 est. |
| 706 | Poland | 0.99 | 2010 est. |
| 707 | Niger | 0.99 | 2010 est. |
| 708 | New Zealand | 0.99 | 2010 est. |
| 709 | Nauru | 0.99 | 2010 est. |
| 710 | Montenegro | 0.99 | 2010 est. |
| 711 | Ireland | 0.99 | 2010 est. |
| 712 | Haiti | 0.99 | 2010 est. |
| 713 | Equatorial Guinea | 0.99 | 2010 est. |
| 714 | Ecuador | 0.99 | 2010 est. |
| 715 | Cuba | 0.99 | 2010 est. |
| 716 | Croatia | 0.99 | 2010 est. |
| 717 | Cote d'Ivoire | 0.99 | 2010 est. |
| 718 | Congo, Republic of the | 0.99 | 2010 est. |
| 719 | Congo, Republic of the | 0.99 | 2010 est. |
| 720 | Congo, Democratic Republic of the | 0.99 | 2010 est. |
| 721 | Congo, Democratic Republic of the | 0.99 | 2010 est. |
| 722 | Micronesia, Federated States of | 0.99 | 2010 est. |
| 723 | Micronesia, Federated States of | 0.99 | 2010 est. |
| 724 | Mauritius | 0.99 | 2010 est. |
| 725 | Malta | 0.99 | 2010 est. |
| 726 | Malawi | 0.99 | 2010 est. |
| 727 | Madagascar | 0.99 | 2010 est. |
| 728 | Madagascar | 0.99 | 2010 est. |
| 729 | Gabon | 0.99 | 2010 est. |
| 730 | Burma | 0.99 | 2010 est. |
| 731 | Burma | 0.99 | 2010 est. |
| 732 | Burkina Faso | 0.99 | 2010 est. |
| 733 | Brunei | 0.99 | 2010 est. |
| 734 | Benin | 0.99 | 2010 est. |
| 735 | Bolivia | 0.98 | 2010 est. |
| 736 | Chile | 0.98 | 2010 est. |
| 737 | Comoros | 0.98 | 2010 est. |
| 738 | Sint Maarten | 0.98 | 2010 |
| 739 | Sierra Leone | 0.98 | 2010 est. |
| 740 | Senegal | 0.98 | 2010 est. |
| 741 | Saint Pierre and Miquelon | 0.98 | 2010 est. |
| 742 | Saint Barthelemy | 0.98 | 2010 est. |
| 743 | Norway | 0.98 | 2010 est. |
| 744 | Netherlands | 0.98 | 2010 est. |
| 745 | Mozambique | 0.98 | 2010 est. |
| 746 | Jamaica | 0.98 | 2010 est. |
| 747 | Hungary | 0.98 | 2010 est. |
| 748 | Haiti | 0.98 | 2010 est. |
| 749 | Guernsey | 0.98 | 2010 est. |
| 750 | Gambia, The | 0.98 | 2010 est. |
| 751 | Gambia, The | 0.98 | 2010 est. |
| 752 | Eritrea | 0.98 | 2010 est. |
| 753 | Denmark | 0.98 | 2010 est. |
| 754 | Comoros | 0.98 | 2010 est. |
| 755 | Turks and Caicos Islands | 0.98 | 2010 est. |
| 756 | Turkmenistan | 0.98 | 2010 est. |
| 757 | Turkmenistan | 0.98 | 2010 est. |
| 758 | Thailand | 0.98 | 2010 est. |
| 759 | Thailand | 0.98 | 2010 est. |
| 760 | Tanzania | 0.98 | 2010 est. |
| 761 | Tanzania | 0.98 | 2010 est. |
| 762 | Tajikistan | 0.98 | 2010 est. |
| 763 | Sweden | 0.98 | 2010 est. |
| 764 | Western Sahara | 0.98 | 2010 est. |
| 765 | Venezuela | 0.98 | 2010 est. |
| 766 | United Kingdom | 0.98 | 2010 est. |
| 767 | Swaziland | 0.98 | 2010 est. |
| 768 | Mali | 0.98 | 2010 est. |
| 769 | Maldives | 0.98 | 2010 est. |
| 770 | Liechtenstein | 0.98 | 2010 est. |
| 771 | Liberia | 0.98 | 2010 est. |
| 772 | Laos | 0.98 | 2010 est. |
| 773 | Laos | 0.98 | 2010 est. |
| 774 | Korea, North | 0.98 | 2010 est. |
| 775 | Colombia | 0.98 | 2010 est. |
| 776 | Central African Republic | 0.98 | 2010 est. |
| 777 | Brazil | 0.98 | 2010 est. |
| 778 | Burundi | 0.98 | 2010 est. |
| 779 | Central African Republic | 0.98 | 2010 est. |
| 780 | Canada | 0.98 | 2010 est. |
| 781 | Brazil | 0.98 | 2010 est. |
| 782 | Argentina | 0.97 | 2010 est. |
| 783 | Sao Tome and Principe | 0.97 | 2010 est. |
| 784 | Nauru | 0.97 | 2010 est. |
| 785 | Morocco | 0.97 | 2010 est. |
| 786 | Kiribati | 0.97 | 2010 est. |
| 787 | Jordan | 0.97 | 2010 est. |
| 788 | Jersey | 0.97 | 2010 est. |
| 789 | Jamaica | 0.97 | 2010 est. |
| 790 | Guatemala | 0.97 | 2010 est. |
| 791 | Germany | 0.97 | 2010 est. |
| 792 | Ethiopia | 0.97 | 2010 est. |
| 793 | Equatorial Guinea | 0.97 | 2010 est. |
| 794 | Ecuador | 0.97 | 2010 est. |
| 795 | Colombia | 0.97 | 2010 est. |
| 796 | Burundi | 0.97 | 2010 est. |
| 797 | United States | 0.97 | 2010 est. |
| 798 | Tuvalu | 0.97 | 2010 est. |
| 799 | Togo | 0.97 | 2010 est. |
| 800 | Switzerland | 0.97 | 2010 est. |
| 801 | Sri Lanka | 0.97 | 2010 est. |
| 802 | Mauritius | 0.97 | 2010 est. |
| 803 | Luxembourg | 0.97 | 2010 est. |
| 804 | Liechtenstein | 0.97 | 2010 est. |
| 805 | Lesotho | 0.97 | 2010 est. |
| 806 | Western Sahara | 0.97 | 2010 est. |
| 807 | Venezuela | 0.97 | 2010 est. |
| 808 | Bulgaria | 0.97 | 2010 est. |
| 809 | Azerbaijan | 0.97 | 2010 est. |
| 810 | Bosnia and Herzegovina | 0.97 | 2010 est. |
| 811 | Azerbaijan | 0.97 | 2010 est. |
| 812 | Bahamas, The | 0.97 | 2010 est. |
| 813 | Barbados | 0.97 | 2010 est. |
| 814 | Bermuda | 0.97 | 2010 est. |
| 815 | Bahamas, The | 0.96 | 2010 est. |
| 816 | Sri Lanka | 0.96 | 2010 est. |
| 817 | Spain | 0.96 | 2010 est. |
| 818 | Sint Maarten | 0.96 | 2010 |
| 819 | Nepal | 0.96 | 2010 est. |
| 820 | Mozambique | 0.96 | 2010 est. |
| 821 | Morocco | 0.96 | 2010 est. |
| 822 | Kyrgyzstan | 0.96 | 2010 est. |
| 823 | Kyrgyzstan | 0.96 | 2010 est. |
| 824 | Italy | 0.96 | 2010 est. |
| 825 | Isle of Man | 0.96 | 2010 est. |
| 826 | Greece | 0.96 | 2010 est. |
| 827 | France | 0.96 | 2010 est. |
| 828 | Finland | 0.96 | 2010 est. |
| 829 | Ethiopia | 0.96 | 2010 est. |
| 830 | Eritrea | 0.96 | 2010 est. |
| 831 | Togo | 0.96 | 2010 est. |
| 832 | Mexico | 0.96 | 2010 est. |
| 833 | Lithuania | 0.96 | 2010 est. |
| 834 | Libya | 0.96 | 2010 est. |
| 835 | Lesotho | 0.96 | 2010 est. |
| 836 | Lebanon | 0.96 | 2010 est. |
| 837 | Cook Islands | 0.96 | 2010 est. |
| 838 | Cayman Islands | 0.96 | 2010 est. |
| 839 | Cambodia | 0.96 | 2010 est. |
| 840 | Belgium | 0.96 | 2010 est. |
| 841 | Bolivia | 0.96 | 2010 est. |
| 842 | Austria | 0.95 | 2010 est. |
| 843 | Cambodia | 0.95 | 2010 est. |
| 844 | Cayman Islands | 0.95 | 2010 est. |
| 845 | Uruguay | 0.95 | 2010 est. |
| 846 | Tuvalu | 0.95 | 2010 est. |
| 847 | Slovenia | 0.95 | 2010 est. |
| 848 | Singapore | 0.95 | 2010 est. |
| 849 | Singapore | 0.95 | 2010 est. |
| 850 | Serbia | 0.95 | 2010 est. |
| 851 | Saint Lucia | 0.95 | 2010 est. |
| 852 | Romania | 0.95 | 2010 est. |
| 853 | Portugal | 0.95 | 2010 est. |
| 854 | Montenegro | 0.95 | 2010 est. |
| 855 | Monaco | 0.95 | 2010 est. |
| 856 | Mali | 0.95 | 2010 est. |
| 857 | Lesotho | 0.95 | 2010 est. |
| 858 | Lebanon | 0.95 | 2010 est. |
| 859 | Latvia | 0.95 | 2010 est. |
| 860 | Korea, North | 0.95 | 2010 est. |
| 861 | Kiribati | 0.95 | 2010 est. |
| 862 | Kazakhstan | 0.95 | 2010 est. |
| 863 | Japan | 0.95 | 2010 est. |
| 864 | Hong Kong | 0.95 | 2010 est. |
| 865 | Guinea-Bissau | 0.95 | 2010 est. |
| 866 | Guernsey | 0.95 | 2010 est. |
| 867 | Czech Republic | 0.95 | 2010 est. |
| 868 | Anguilla | 0.94 | 2010 est. |
| 869 | Cape Verde | 0.94 | 2010 est. |
| 870 | Slovakia | 0.94 | 2010 est. |
| 871 | Sierra Leone | 0.94 | 2010 est. |
| 872 | San Marino | 0.94 | 2010 est. |
| 873 | San Marino | 0.94 | 2010 est. |
| 874 | Saint Lucia | 0.94 | 2010 est. |
| 875 | Saint Helena, Ascension, and Tristan da Cunha | 0.94 | 2010 est. |
| 876 | Poland | 0.94 | 2010 est. |
| 877 | Nigeria | 0.94 | 2010 est. |
| 878 | Moldova | 0.94 | 2010 est. |
| 879 | Mexico | 0.94 | 2010 est. |
| 880 | Marshall Islands | 0.94 | 2010 est. |
| 881 | Liechtenstein | 0.94 | 2010 est. |
| 882 | Brunei | 0.94 | 2010 est. |
| 883 | Hong Kong | 0.94 | 2010 est. |
| 884 | Guatemala | 0.94 | 2010 est. |
| 885 | Bermuda | 0.94 | 2010 est. |
| 886 | Cape Verde | 0.94 | 2010 est. |
| 887 | Belarus | 0.94 | 2010 est. |
| 888 | Barbados | 0.94 | 2010 est. |
| 889 | Anguilla | 0.93 | 2010 est. |
| 890 | Saint Martin | 0.93 | 2010 est. |
| 891 | Puerto Rico | 0.93 | 2010 est. |
| 892 | Northern Mariana Islands | 0.93 | 2010 est. |
| 893 | Mauritania | 0.93 | 2010 est. |
| 894 | Kazakhstan | 0.93 | 2010 est. |
| 895 | Guinea-Bissau | 0.93 | 2010 est. |
| 896 | Gibraltar | 0.93 | 2010 est. |
| 897 | Georgia | 0.93 | 2010 est. |
| 898 | El Salvador | 0.93 | 2010 est. |
| 899 | Ecuador | 0.93 | 2010 est. |
| 900 | Croatia | 0.93 | 2010 est. |
| 901 | China | 0.93 | 2010 est. |
| 902 | Bangladesh | 0.93 | 2010 est. |
| 903 | Bangladesh | 0.93 | 2010 est. |
| 904 | Afghanistan | 0.92 | 2010 est. |
| 905 | Aruba | 0.92 | 2010 est. |
| 906 | European Union | 0.92 | 2009 est. |
| 907 | Taiwan | 0.92 | 2010 est. |
| 908 | Ukraine | 0.92 | 2010 est. |
| 909 | Sint Maarten | 0.92 | 2010 |
| 910 | Sint Maarten | 0.92 | 2010 |
| 911 | Sierra Leone | 0.92 | 2010 est. |
| 912 | Russia | 0.92 | 2010 est. |
| 913 | Puerto Rico | 0.92 | 2010 est. |
| 914 | Pakistan | 0.92 | 2010 est. |
| 915 | Northern Mariana Islands | 0.92 | 2010 est. |
| 916 | Nepal | 0.92 | 2010 est. |
| 917 | Mali | 0.92 | 2010 est. |
| 918 | Macau | 0.92 | 2010 est. |
| 919 | Bulgaria | 0.92 | 2010 est. |
| 920 | Chad | 0.92 | 2010 est. |
| 921 | Belize | 0.91 | 2010 est. |
| 922 | Estonia | 0.91 | 2010 est. |
| 923 | Georgia | 0.91 | 2010 est. |
| 924 | Moldova | 0.91 | 2010 est. |
| 925 | Zimbabwe | 0.91 | 2010 est. |
| 926 | Yemen | 0.91 | 2010 est. |
| 927 | Saint Martin | 0.91 | 2010 est. |
| 928 | Montserrat | 0.91 | 2010 est. |
| 929 | India | 0.91 | 2010 est. |
| 930 | Iran | 0.91 | 2010 est. |
| 931 | Hungary | 0.91 | 2010 est. |
| 932 | Anguilla | 0.90 | 2010 est. |
| 933 | Antigua and Barbuda | 0.90 | 2010 est. |
| 934 | Faroe Islands | 0.90 | 2010 est. |
| 935 | Virgin Islands | 0.90 | 2010 est. |
| 936 | Timor-Leste | 0.90 | 2010 est. |
| 937 | Aruba | 0.90 | 2010 est. |
| 938 | Armenia | 0.89 | 2010 est. |
| 939 | Solomon Islands | 0.89 | 2010 est. |
| 940 | Peru | 0.89 | 2010 est. |
| 941 | Mauritania | 0.89 | 2010 est. |
| 942 | Lithuania | 0.89 | 2010 est. |
| 943 | El Salvador | 0.89 | 2010 est. |
| 944 | Cayman Islands | 0.89 | 2010 est. |
| 945 | Bangladesh | 0.89 | 2010 est. |
| 946 | American Samoa | 0.88 | 2010 est. |
| 947 | Hong Kong | 0.88 | 2010 est. |
| 948 | Macau | 0.88 | 2010 est. |
| 949 | Nepal | 0.88 | 2010 est. |
| 950 | Macau | 0.88 | 2010 est. |
| 951 | Iraq | 0.88 | 2010 est. |
| 952 | Armenia | 0.88 | 2010 est. |
| 953 | Albania | 0.87 | 2010 est. |
| 954 | Virgin Islands | 0.87 | 2010 est. |
| 955 | Senegal | 0.87 | 2010 est. |
| 956 | Lebanon | 0.87 | 2010 est. |
| 957 | Belarus | 0.87 | 2010 est. |
| 958 | Panama | 0.87 | 2010 est. |
| 959 | Antigua and Barbuda | 0.87 | 2010 est. |
| 960 | Algeria | 0.86 | 2010 est. |
| 961 | Tunisia | 0.86 | 2010 est. |
| 962 | Syria | 0.86 | 2010 est. |
| 963 | Sri Lanka | 0.86 | 2010 est. |
| 964 | Sao Tome and Principe | 0.86 | 2010 est. |
| 965 | Paraguay | 0.86 | 2010 est. |
| 966 | New Caledonia | 0.86 | 2010 est. |
| 967 | Latvia | 0.86 | 2010 est. |
| 968 | Guatemala | 0.86 | 2010 est. |
| 969 | Dominican Republic | 0.86 | 2010 est. |
| 970 | Djibouti | 0.86 | 2010 est. |
| 971 | Costa Rica | 0.86 | 2010 est. |
| 972 | Cameroon | 0.85 | 2010 est. |
| 973 | Northern Mariana Islands | 0.85 | 2010 est. |
| 974 | Wallis and Futuna | 0.85 | 2010 est. |
| 975 | Ukraine | 0.85 | 2010 est. |
| 976 | Russia | 0.85 | 2010 est. |
| 977 | Curacao | 0.85 | 2010 |
| 978 | Chad | 0.85 | 2010 est. |
| 979 | Australia | 0.84 | 2010 est. |
| 980 | Turkey | 0.84 | 2010 est. |
| 981 | Ghana | 0.84 | 2010 est. |
| 982 | New Zealand | 0.84 | 2010 est. |
| 983 | Estonia | 0.84 | 2010 est. |
| 984 | Nauru | 0.84 | 2010 est. |
| 985 | Comoros | 0.83 | 2010 est. |
| 986 | Zimbabwe | 0.83 | 2010 est. |
| 987 | Virgin Islands | 0.83 | 2010 est. |
| 988 | Saint Vincent and the Grenadines | 0.83 | 2010 est. |
| 989 | Morocco | 0.83 | 2010 est. |
| 990 | Kenya | 0.83 | 2010 est. |
| 991 | Iceland | 0.83 | 2010 est. |
| 992 | Egypt | 0.83 | 2010 est. |
| 993 | Cuba | 0.83 | 2010 est. |
| 994 | Curacao | 0.82 | 2010 |
| 995 | Eritrea | 0.82 | 2010 est. |
| 996 | Mexico | 0.82 | 2010 est. |
| 997 | Saint Martin | 0.82 | 2010 est. |
| 998 | Thailand | 0.82 | 2010 est. |
| 999 | Saint Lucia | 0.82 | 2010 est. |
| 1000 | Grenada | 0.82 | 2010 est. |
| 1001 | Djibouti | 0.81 | 2010 est. |
| 1002 | Sint Maarten | 0.81 | 2010 |
| 1003 | Singapore | 0.81 | 2010 est. |
| 1004 | Sierra Leone | 0.81 | 2010 est. |
| 1005 | El Salvador | 0.81 | 2010 est. |
| 1006 | Fiji | 0.81 | 2010 est. |
| 1007 | Ireland | 0.81 | 2010 est. |
| 1008 | Jamaica | 0.81 | 2010 est. |
| 1009 | Honduras | 0.81 | 2010 est. |
| 1010 | Djibouti | 0.80 | 2010 est. |
| 1011 | Sweden | 0.80 | 2010 est. |
| 1012 | San Marino | 0.80 | 2010 est. |
| 1013 | Samoa | 0.80 | 2010 est. |
| 1014 | Madagascar | 0.80 | 2010 est. |
| 1015 | Monaco | 0.80 | 2010 est. |
| 1016 | Niger | 0.80 | 2010 est. |
| 1017 | Namibia | 0.80 | 2010 est. |
| 1018 | Jersey | 0.80 | 2010 est. |
| 1019 | Angola | 0.79 | 2010 est. |
| 1020 | Venezuela | 0.79 | 2010 est. |
| 1021 | Malaysia | 0.79 | 2010 est. |
| 1022 | Indonesia | 0.79 | 2010 est. |
| 1023 | Bolivia | 0.79 | 2010 est. |
| 1024 | Canada | 0.78 | 2010 est. |
| 1025 | Equatorial Guinea | 0.78 | 2010 est. |
| 1026 | Western Sahara | 0.78 | 2010 est. |
| 1027 | Saint Kitts and Nevis | 0.78 | 2010 est. |
| 1028 | Nicaragua | 0.78 | 2010 est. |
| 1029 | Israel | 0.78 | 2010 est. |
| 1030 | Guinea | 0.78 | 2010 est. |
| 1031 | Greece | 0.78 | 2010 est. |
| 1032 | Denmark | 0.78 | 2010 est. |
| 1033 | Burma | 0.77 | 2010 est. |
| 1034 | Turkmenistan | 0.77 | 2010 est. |
| 1035 | Tanzania | 0.77 | 2010 est. |
| 1036 | Mongolia | 0.77 | 2010 est. |
| 1037 | Malta | 0.77 | 2010 est. |
| 1038 | Liechtenstein | 0.77 | 2010 est. |
| 1039 | Guernsey | 0.77 | 2010 est. |
| 1040 | Cyprus | 0.77 | 2010 est. |
| 1041 | Antigua and Barbuda | 0.76 | 2010 est. |
| 1042 | Dominica | 0.76 | 2010 est. |
| 1043 | Macedonia | 0.76 | 2010 est. |
| 1044 | Malawi | 0.76 | 2010 est. |
| 1045 | United Kingdom | 0.76 | 2010 est. |
| 1046 | Philippines | 0.76 | 2010 est. |
| 1047 | Norway | 0.76 | 2010 est. |
| 1048 | Netherlands | 0.76 | 2010 est. |
| 1049 | Ethiopia | 0.75 | 2010 est. |
| 1050 | Laos | 0.75 | 2010 est. |
| 1051 | Puerto Rico | 0.75 | 2010 est. |
| 1052 | Suriname | 0.75 | 2010 est. |
| 1053 | Trinidad and Tobago | 0.75 | 2010 est. |
| 1054 | Zimbabwe | 0.75 | 2010 est. |
| 1055 | Uzbekistan | 0.75 | 2010 est. |
| 1056 | United States | 0.75 | 2010 est. |
| 1057 | Colombia | 0.74 | 2010 est. |
| 1058 | Mauritania | 0.74 | 2010 est. |
| 1059 | Micronesia, Federated States of | 0.74 | 2010 est. |
| 1060 | Japan | 0.74 | 2010 est. |
| 1061 | Tajikistan | 0.74 | 2010 est. |
| 1062 | Kosovo | 0.74 | 2010 est. |
| 1063 | Brazil | 0.73 | 2010 est. |
| 1064 | Chad | 0.73 | 2010 est. |
| 1065 | Tuvalu | 0.73 | 2010 est. |
| 1066 | Chile | 0.72 | 2010 est. |
| 1067 | France | 0.72 | 2010 est. |
| 1068 | Germany | 0.72 | 2010 est. |
| 1069 | Italy | 0.72 | 2010 est. |
| 1070 | Swaziland | 0.72 | 2010 est. |
| 1071 | Switzerland | 0.72 | 2010 est. |
| 1072 | Spain | 0.72 | 2010 est. |
| 1073 | Gabon | 0.72 | 2010 est. |
| 1074 | Austria | 0.71 | 2010 est. |
| 1075 | Guyana | 0.71 | 2010 est. |
| 1076 | Mozambique | 0.71 | 2010 est. |
| 1077 | West Bank | 0.71 | 2010 est. |
| 1078 | Isle of Man | 0.71 | 2010 est. |
| 1079 | Belgium | 0.71 | 2010 est. |
| 1080 | Bermuda | 0.71 | 2010 est. |
| 1081 | Argentina | 0.70 | 2010 est. |
