CIA - The World Factbook --  Sex ratio   

This entry includes the number of males for each female in five age groups - at birth, under 15 years, 15-64 years, 65 years and over, and for the total population. Sex ratio at birth has recently emerged as an indicator of certain kinds of sex discrimination in some countries. For instance, high sex ratios at birth in some Asian countries are now attributed to sex-selective abortion and infanticide due to a strong preference for sons. This will affect future marriage patterns and fertility patterns. Eventually, it could cause unrest among young adult males who are unable to find partners.

| Rank | country | (male(s)/female) | Date of Information |
| 541 | Saint Kitts and Nevis | 1.04 | 2013 est. |
| 542 | Marshall Islands | 1.04 | 2013 est. |
| 543 | Marshall Islands | 1.04 | 2013 est. |
| 544 | Yemen | 1.04 | 2013 est. |
| 545 | Guyana | 1.04 | 2013 est. |
| 546 | Finland | 1.04 | 2013 est. |
| 547 | Dominica | 1.04 | 2013 est. |
| 548 | Macau | 1.04 | 2013 est. |
| 549 | Uruguay | 1.04 | 2013 est. |
| 550 | Turks and Caicos Islands | 1.04 | 2013 est. |
| 551 | Saint Helena, Ascension, and Tristan da Cunha | 1.04 | 2013 est. |
| 552 | Albania | 1.04 | 2013 est. |
| 553 | Iraq | 1.04 | 2013 est. |
| 554 | Korea, South | 1.04 | 2013 est. |
| 555 | Equatorial Guinea | 1.04 | 2013 est. |
| 556 | Dominican Republic | 1.04 | 2013 est. |
| 557 | Angola | 1.04 | 2013 est. |
| 558 | Indonesia | 1.04 | 2013 est. |
| 559 | Philippines | 1.04 | 2013 est. |
| 560 | Suriname | 1.04 | 2013 est. |
| 561 | Papua New Guinea | 1.04 | 2013 est. |
| 562 | Indonesia | 1.04 | 2013 est. |
| 563 | Tajikistan | 1.04 | 2013 est. |
| 564 | Finland | 1.04 | 2013 est. |
| 565 | Benin | 1.04 | 2013 est. |
| 566 | Uruguay | 1.04 | 2013 est. |
| 567 | Sudan | 1.04 | 2013 est. |
| 568 | Syria | 1.04 | 2013 est. |
| 569 | Montserrat | 1.04 | 2013 est. |
| 570 | Spain | 1.04 | 2013 est. |
| 571 | Paraguay | 1.04 | 2013 est. |
| 572 | Peru | 1.04 | 2013 est. |
| 573 | Marshall Islands | 1.04 | 2013 est. |
| 574 | Sao Tome and Principe | 1.04 | 2013 est. |
| 575 | Jamaica | 1.03 | 2013 est. |
| 576 | Equatorial Guinea | 1.03 | 2013 est. |
| 577 | San Marino | 1.03 | 2013 est. |
| 578 | United Kingdom | 1.03 | 2013 est. |
| 579 | Saint Kitts and Nevis | 1.03 | 2013 est. |
| 580 | Czech Republic | 1.03 | 2013 est. |
| 581 | Jordan | 1.03 | 2013 est. |
| 582 | Micronesia, Federated States of | 1.03 | 2013 est. |
| 583 | Colombia | 1.03 | 2013 est. |
| 584 | Iran | 1.03 | 2013 est. |
| 585 | Swaziland | 1.03 | 2013 est. |
| 586 | Tonga | 1.03 | 2013 est. |
| 587 | Afghanistan | 1.03 | 2013 est. |
| 588 | Fiji | 1.03 | 2013 est. |
| 589 | Antigua and Barbuda | 1.03 | 2013 est. |
| 590 | Bahrain | 1.03 | 2013 est. |
| 591 | Kazakhstan | 1.03 | 2013 est. |
| 592 | Seychelles | 1.03 | 2013 est. |
| 593 | Oman | 1.03 | 2013 est. |
| 594 | Niger | 1.03 | 2013 est. |
| 595 | Syria | 1.03 | 2013 est. |
| 596 | Korea, North | 1.03 | 2013 est. |
| 597 | Greenland | 1.03 | 2013 est. |
| 598 | Guam | 1.03 | 2013 est. |
| 599 | Malaysia | 1.03 | 2013 est. |
| 600 | Saint Vincent and the Grenadines | 1.03 | 2013 est. |
| 601 | Qatar | 1.03 | 2013 est. |
| 602 | Morocco | 1.03 | 2013 est. |
| 603 | Australia | 1.03 | 2013 est. |
| 604 | Cote d'Ivoire | 1.03 | 2013 est. |
| 605 | Iraq | 1.03 | 2013 est. |
| 606 | Kyrgyzstan | 1.03 | 2013 est. |
| 607 | Ghana | 1.03 | 2013 est. |
| 608 | Germany | 1.03 | 2013 est. |
| 609 | Guinea | 1.03 | 2013 est. |
| 610 | Iceland | 1.03 | 2013 est. |
| 611 | Equatorial Guinea | 1.03 | 2013 est. |
| 612 | Eritrea | 1.03 | 2013 est. |
| 613 | Ethiopia | 1.03 | 2013 est. |
| 614 | Gambia, The | 1.03 | 2013 est. |
| 615 | Gabon | 1.03 | 2013 est. |
| 616 | Congo, Republic of the | 1.03 | 2013 est. |
| 617 | Congo, Democratic Republic of the | 1.03 | 2013 est. |
| 618 | Cameroon | 1.03 | 2013 est. |
| 619 | Comoros | 1.03 | 2013 est. |
| 620 | Central African Republic | 1.03 | 2013 est. |
| 621 | Cabo Verde | 1.03 | 2013 est. |
| 622 | Djibouti | 1.03 | 2013 est. |
| 623 | Bahamas, The | 1.03 | 2013 est. |
| 624 | Bahamas, The | 1.03 | 2013 est. |
| 625 | Burundi | 1.03 | 2013 est. |
| 626 | Afghanistan | 1.03 | 2013 est. |
| 627 | Anguilla | 1.03 | 2013 est. |
| 628 | Botswana | 1.03 | 2013 est. |
| 629 | Swaziland | 1.03 | 2013 est. |
| 630 | Yemen | 1.03 | 2013 est. |
| 631 | Zambia | 1.03 | 2013 est. |
| 632 | Zimbabwe | 1.03 | 2013 est. |
| 633 | Tanzania | 1.03 | 2013 est. |
| 634 | Uganda | 1.03 | 2013 est. |
| 635 | Burkina Faso | 1.03 | 2013 est. |
| 636 | Namibia | 1.03 | 2013 est. |
| 637 | Tonga | 1.03 | 2013 est. |
| 638 | Togo | 1.03 | 2013 est. |
| 639 | Sao Tome and Principe | 1.03 | 2013 est. |
| 640 | Rwanda | 1.03 | 2013 est. |
| 641 | Senegal | 1.03 | 2013 est. |
| 642 | Sierra Leone | 1.03 | 2013 est. |
| 643 | Somalia | 1.03 | 2013 est. |
| 644 | Guinea-Bissau | 1.03 | 2013 est. |
| 645 | Mali | 1.03 | 2013 est. |
| 646 | Mauritania | 1.03 | 2013 est. |
| 647 | Niger | 1.03 | 2013 est. |
| 648 | Liberia | 1.03 | 2013 est. |
| 649 | Lesotho | 1.03 | 2013 est. |
| 650 | Madagascar | 1.03 | 2013 est. |
| 651 | Iran | 1.03 | 2013 est. |
| 652 | Bangladesh | 1.03 | 2013 est. |
| 653 | Chad | 1.03 | 2013 est. |
| 654 | Yemen | 1.03 | 2013 est. |
| 655 | Burkina Faso | 1.03 | 2013 est. |
| 656 | Malaysia | 1.03 | 2013 est. |
| 657 | Saint Barthelemy | 1.03 | 2013 est. |
| 658 | Tunisia | 1.03 | 2013 est. |
| 659 | Puerto Rico | 1.03 | 2013 est. |
| 660 | Saint Vincent and the Grenadines | 1.03 | 2013 est. |
| 661 | Bahamas, The | 1.03 | 2013 est. |
| 662 | Brazil | 1.03 | 2013 est. |
| 663 | Bahrain | 1.03 | 2013 est. |
| 664 | Trinidad and Tobago | 1.03 | 2013 est. |
| 665 | Tajikistan | 1.03 | 2013 est. |
| 666 | Macedonia | 1.03 | 2013 est. |
| 667 | Mongolia | 1.03 | 2013 est. |
| 668 | Iceland | 1.03 | 2013 est. |
| 669 | Jersey | 1.03 | 2013 est. |
| 670 | Guernsey | 1.03 | 2013 est. |
| 671 | Greenland | 1.03 | 2013 est. |
| 672 | Egypt | 1.03 | 2013 est. |
| 673 | China | 1.03 | 2013 est. |
| 674 | Dominican Republic | 1.03 | 2013 est. |
| 675 | Micronesia, Federated States of | 1.03 | 2013 est. |
| 676 | Sao Tome and Principe | 1.03 | 2013 est. |
| 677 | Papua New Guinea | 1.03 | 2013 est. |
| 678 | Uruguay | 1.03 | 2013 est. |
| 679 | Iceland | 1.03 | 2013 est. |
| 680 | Egypt | 1.03 | 2013 est. |
| 681 | Sweden | 1.03 | 2013 est. |
| 682 | Korea, North | 1.03 | 2013 est. |
| 683 | Belize | 1.03 | 2013 est. |
| 684 | Iraq | 1.03 | 2013 est. |
| 685 | Cote d'Ivoire | 1.03 | 2013 est. |
| 686 | Papua New Guinea | 1.03 | 2013 est. |
| 687 | Sri Lanka | 1.03 | 2013 est. |
| 688 | Trinidad and Tobago | 1.03 | 2013 est. |
| 689 | Virgin Islands | 1.03 | 2013 est. |
| 690 | Bolivia | 1.03 | 2013 est. |
| 691 | South Africa | 1.03 | 2013 est. |
| 692 | Malaysia | 1.03 | 2013 est. |
| 693 | Ireland | 1.03 | 2013 est. |
| 694 | Algeria | 1.03 | 2013 est. |
| 695 | Canada | 1.03 | 2013 est. |
| 696 | Turkmenistan | 1.03 | 2013 est. |
| 697 | Burma | 1.02 | 2013 est. |
| 698 | Panama | 1.02 | 2013 est. |
| 699 | Qatar | 1.02 | 2013 est. |
| 700 | Saint Helena, Ascension, and Tristan da Cunha | 1.02 | 2013 est. |
| 701 | Uzbekistan | 1.02 | 2013 est. |
| 702 | Malawi | 1.02 | 2013 est. |
| 703 | Swaziland | 1.02 | 2013 est. |
| 704 | Mauritius | 1.02 | 2013 est. |
| 705 | Norway | 1.02 | 2013 est. |
| 706 | Namibia | 1.02 | 2013 est. |
| 707 | Ecuador | 1.02 | 2013 est. |
| 708 | Grenada | 1.02 | 2013 est. |
| 709 | Cameroon | 1.02 | 2013 est. |
| 710 | Isle of Man | 1.02 | 2013 est. |
| 711 | Wallis and Futuna | 1.02 | 2013 est. |
| 712 | Swaziland | 1.02 | 2013 est. |
| 713 | Angola | 1.02 | 2013 est. |
| 714 | Western Sahara | 1.02 | 2013 est. |
| 715 | Cameroon | 1.02 | 2013 est. |
| 716 | Algeria | 1.02 | 2013 est. |
| 717 | Zimbabwe | 1.02 | 2013 est. |
| 718 | Guinea | 1.02 | 2013 est. |
| 719 | Bermuda | 1.02 | 2013 est. |
| 720 | Turks and Caicos Islands | 1.02 | 2013 est. |
| 721 | Sudan | 1.02 | 2013 est. |
| 722 | Indonesia | 1.02 | 2013 est. |
| 723 | Belgium | 1.02 | 2013 est. |
| 724 | Micronesia, Federated States of | 1.02 | 2013 est. |
| 725 | European Union | 1.02 | 2013 est. |
| 726 | Guyana | 1.02 | 2013 est. |
| 727 | Kenya | 1.02 | 2013 est. |
| 728 | Somalia | 1.02 | 2013 est. |
| 729 | Saint Kitts and Nevis | 1.02 | 2013 est. |
| 730 | Saint Vincent and the Grenadines | 1.02 | 2013 est. |
| 731 | Aruba | 1.02 | 2013 est. |
| 732 | South Africa | 1.02 | 2013 est. |
| 733 | Niger | 1.02 | 2013 est. |
| 734 | Slovenia | 1.02 | 2013 est. |
| 735 | Cayman Islands | 1.02 | 2013 est. |
| 736 | Namibia | 1.02 | 2013 est. |
| 737 | Belize | 1.02 | 2013 est. |
| 738 | Jordan | 1.02 | 2013 est. |
| 739 | Samoa | 1.02 | 2013 est. |
| 740 | Guinea | 1.02 | 2013 est. |
| 741 | Bermuda | 1.02 | 2013 est. |
| 742 | Tanzania | 1.02 | 2013 est. |
| 743 | Macau | 1.02 | 2013 est. |
| 744 | Cameroon | 1.02 | 2013 est. |
| 745 | Kenya | 1.02 | 2013 est. |
| 746 | Romania | 1.02 | 2013 est. |
| 747 | Dominica | 1.02 | 2013 est. |
| 748 | Madagascar | 1.02 | 2013 est. |
| 749 | Mozambique | 1.02 | 2013 est. |
| 750 | Botswana | 1.02 | 2013 est. |
| 751 | Cote d'Ivoire | 1.02 | 2013 est. |
| 752 | Norway | 1.02 | 2013 est. |
| 753 | Monaco | 1.02 | 2013 est. |
| 754 | Rwanda | 1.02 | 2013 est. |
| 755 | Turkey | 1.02 | 2013 est. |
| 756 | Turkey | 1.02 | 2013 est. |
| 757 | Namibia | 1.02 | 2013 est. |
| 758 | Iceland | 1.02 | 2013 est. |
| 759 | Zambia | 1.02 | 2013 est. |
| 760 | Saint Vincent and the Grenadines | 1.02 | 2013 est. |
| 761 | Angola | 1.02 | 2013 est. |
| 762 | Cook Islands | 1.02 | 2013 est. |
| 763 | Laos | 1.02 | 2013 est. |
| 764 | Congo, Democratic Republic of the | 1.02 | 2013 est. |
| 765 | Timor-Leste | 1.02 | 2013 est. |
| 766 | Cote d'Ivoire | 1.02 | 2013 est. |
| 767 | Saint Lucia | 1.02 | 2013 est. |
| 768 | Panama | 1.02 | 2013 est. |
| 769 | Malawi | 1.02 | 2013 est. |
| 770 | Congo, Republic of the | 1.01 | 2013 est. |
| 771 | India | 1.01 | 2013 est. |
| 772 | Cayman Islands | 1.01 | 2013 est. |
| 773 | Suriname | 1.01 | 2013 est. |
| 774 | Gibraltar | 1.01 | 2013 est. |
| 775 | Serbia | 1.01 | 2013 est. |
| 776 | Central African Republic | 1.01 | 2013 est. |
| 777 | Dominican Republic | 1.01 | 2013 est. |
| 778 | Honduras | 1.01 | 2013 est. |
| 779 | Slovakia | 1.01 | 2013 est. |
| 780 | Liberia | 1.01 | 2013 est. |
| 781 | Kazakhstan | 1.01 | 2013 est. |
| 782 | Mexico | 1.01 | 2013 est. |
| 783 | Western Sahara | 1.01 | 2013 est. |
| 784 | Turkmenistan | 1.01 | 2013 est. |
| 785 | Turkey | 1.01 | 2013 est. |
| 786 | Timor-Leste | 1.01 | 2013 est. |
| 787 | Burkina Faso | 1.01 | 2013 est. |
| 788 | Barbados | 1.01 | 2013 est. |
| 789 | Honduras | 1.01 | 2013 est. |
| 790 | Barbados | 1.01 | 2013 est. |
| 791 | Burundi | 1.01 | 2013 est. |
| 792 | Cambodia | 1.01 | 2013 est. |
| 793 | Cuba | 1.01 | 2013 est. |
| 794 | Ireland | 1.01 | 2013 est. |
| 795 | Haiti | 1.01 | 2013 est. |
| 796 | Mali | 1.01 | 2013 est. |
| 797 | Mali | 1.01 | 2013 est. |
| 798 | Paraguay | 1.01 | 2013 est. |
| 799 | Poland | 1.01 | 2013 est. |
| 800 | Switzerland | 1.01 | 2013 est. |
| 801 | Tunisia | 1.01 | 2013 est. |
| 802 | New Caledonia | 1.01 | 2013 est. |
| 803 | Congo, Republic of the | 1.01 | 2013 est. |
| 804 | Portugal | 1.01 | 2013 est. |
| 805 | Senegal | 1.01 | 2013 est. |
| 806 | Saint Helena, Ascension, and Tristan da Cunha | 1.01 | 2013 est. |
| 807 | Central African Republic | 1.01 | 2013 est. |
| 808 | Mozambique | 1.01 | 2013 est. |
| 809 | Cabo Verde | 1.01 | 2013 est. |
| 810 | Italy | 1.01 | 2013 est. |
| 811 | Benin | 1.01 | 2013 est. |
| 812 | Eritrea | 1.01 | 2013 est. |
| 813 | Austria | 1.01 | 2013 est. |
| 814 | Zambia | 1.01 | 2013 est. |
| 815 | Costa Rica | 1.01 | 2013 est. |
| 816 | Kiribati | 1.01 | 2013 est. |
| 817 | Ghana | 1.01 | 2013 est. |
| 818 | Gabon | 1.01 | 2013 est. |
| 819 | Fiji | 1.01 | 2013 est. |
| 820 | Ireland | 1.01 | 2013 est. |
| 821 | Nigeria | 1.01 | 2013 est. |
| 822 | Mali | 1.01 | 2013 est. |
| 823 | Mauritania | 1.01 | 2013 est. |
| 824 | Guam | 1.01 | 2013 est. |
| 825 | Costa Rica | 1.01 | 2013 est. |
| 826 | Netherlands | 1.01 | 2013 est. |
| 827 | Aruba | 1.01 | 2013 est. |
| 828 | Congo, Republic of the | 1.01 | 2013 est. |
| 829 | Cameroon | 1.01 | 2013 est. |
| 830 | Somalia | 1.01 | 2013 est. |
| 831 | Niger | 1.01 | 2013 est. |
| 832 | Vanuatu | 1.01 | 2013 est. |
| 833 | Paraguay | 1.01 | 2013 est. |
| 834 | Philippines | 1.01 | 2013 est. |
| 835 | Tonga | 1.01 | 2013 est. |
| 836 | Venezuela | 1.01 | 2013 est. |
| 837 | France | 1.01 | 2013 est. |
| 838 | Gambia, The | 1.01 | 2013 est. |
| 839 | Guernsey | 1.01 | 2013 est. |
| 840 | Lesotho | 1.01 | 2013 est. |
| 841 | Luxembourg | 1.01 | 2013 est. |
| 842 | South Africa | 1.01 | 2013 est. |
| 843 | Liberia | 1.01 | 2013 est. |
| 844 | American Samoa | 1.01 | 2013 est. |
| 845 | Israel | 1.01 | 2013 est. |
| 846 | Jamaica | 1.01 | 2013 est. |
| 847 | Rwanda | 1.01 | 2013 est. |
| 848 | Kenya | 1.01 | 2013 est. |
| 849 | Benin | 1.01 | 2013 est. |
| 850 | Congo, Democratic Republic of the | 1.01 | 2013 est. |
| 851 | Togo | 1.01 | 2013 est. |
| 852 | Australia | 1.01 | 2013 est. |
| 853 | Albania | 1.01 | 2013 est. |
| 854 | Burkina Faso | 1.01 | 2013 est. |
| 855 | Luxembourg | 1.00 | 2013 est. |
| 856 | Madagascar | 1.00 | 2013 est. |
| 857 | Malawi | 1.00 | 2013 est. |
| 858 | Haiti | 1.00 | 2013 est. |
| 859 | Guinea | 1.00 | 2013 est. |
| 860 | Djibouti | 1.00 | 2013 est. |
| 861 | New Caledonia | 1.00 | 2013 est. |
| 862 | Bosnia and Herzegovina | 1.00 | 2013 est. |
| 863 | Andorra | 1.00 | 2013 est. |
| 864 | Cote d'Ivoire | 1.00 | 2013 est. |
| 865 | Philippines | 1.00 | 2013 est. |
| 866 | Taiwan | 1.00 | 2013 est. |
| 867 | San Marino | 1.00 | 2013 est. |
| 868 | Paraguay | 1.00 | 2013 est. |
| 869 | Hungary | 1.00 | 2013 est. |
| 870 | El Salvador | 1.00 | 2013 est. |
| 871 | Tanzania | 1.00 | 2013 est. |
| 872 | United States | 1.00 | 2013 est. |
| 873 | Taiwan | 1.00 | 2013 est. |
| 874 | Madagascar | 1.00 | 2013 est. |
| 875 | Nicaragua | 1.00 | 2013 est. |
| 876 | Guatemala | 1.00 | 2013 est. |
| 877 | Gabon | 1.00 | 2013 est. |
| 878 | Singapore | 1.00 | 2013 est. |
| 879 | Belize | 1.00 | 2013 est. |
| 880 | Kenya | 1.00 | 2013 est. |
| 881 | Liechtenstein | 1.00 | 2013 est. |
| 882 | Ethiopia | 1.00 | 2013 est. |
| 883 | Korea, South | 1.00 | 2013 est. |
| 884 | New Zealand | 1.00 | 2013 est. |
| 885 | Montserrat | 1.00 | 2013 est. |
| 886 | Guinea | 1.00 | 2013 est. |
| 887 | Morocco | 1.00 | 2013 est. |
| 888 | Montserrat | 1.00 | 2013 est. |
| 889 | Mongolia | 1.00 | 2013 est. |
| 890 | Indonesia | 1.00 | 2013 est. |
| 891 | Barbados | 1.00 | 2013 est. |
| 892 | Saint Barthelemy | 1.00 | 2013 est. |
| 893 | Peru | 1.00 | 2013 est. |
| 894 | Netherlands | 1.00 | 2013 est. |
| 895 | Denmark | 1.00 | 2013 est. |
| 896 | Cabo Verde | 1.00 | 2013 est. |
| 897 | Japan | 1.00 | 2013 est. |
| 898 | Jersey | 1.00 | 2013 est. |
| 899 | Tonga | 1.00 | 2013 est. |
| 900 | Zambia | 1.00 | 2013 est. |
| 901 | Uganda | 1.00 | 2013 est. |
| 902 | Madagascar | 1.00 | 2013 est. |
| 903 | Tanzania | 1.00 | 2013 est. |
| 904 | British Virgin Islands | 1.00 | 2013 est. |
| 905 | Somalia | 1.00 | 2013 est. |
| 906 | Aruba | 1.00 | 2013 est. |
| 907 | Zambia | 1.00 | 2013 est. |
| 908 | Saint Kitts and Nevis | 1.00 | 2013 est. |
| 909 | Iceland | 1.00 | 2013 est. |
| 910 | Liberia | 1.00 | 2013 est. |
| 911 | Malawi | 1.00 | 2013 est. |
| 912 | Bermuda | 1.00 | 2013 est. |
| 913 | Eritrea | 1.00 | 2013 est. |
| 914 | Hong Kong | 1.00 | 2013 est. |
| 915 | Niger | 1.00 | 2013 est. |
| 916 | Saint Kitts and Nevis | 1.00 | 2013 est. |
| 917 | Egypt | 1.00 | 2013 est. |
| 918 | Rwanda | 1.00 | 2013 est. |
| 919 | Central African Republic | 1.00 | 2013 est. |
| 920 | Vietnam | 1.00 | 2013 est. |
| 921 | Haiti | 1.00 | 2013 est. |
| 922 | Korea, North | 1.00 | 2013 est. |
| 923 | Ireland | 1.00 | 2013 est. |
| 924 | Mauritius | 1.00 | 2013 est. |
| 925 | Mongolia | 1.00 | 2013 est. |
| 926 | Guinea-Bissau | 1.00 | 2013 est. |
| 927 | Nepal | 1.00 | 2013 est. |
| 928 | Saint Pierre and Miquelon | 1.00 | 2013 est. |
| 929 | Vietnam | 1.00 | 2013 est. |
| 930 | Burundi | 1.00 | 2013 est. |
| 931 | Guernsey | 1.00 | 2013 est. |
| 932 | Gibraltar | 1.00 | 2013 est. |
| 933 | Gabon | 1.00 | 2013 est. |
| 934 | Sao Tome and Principe | 1.00 | 2013 est. |
| 935 | Liberia | 1.00 | 2013 est. |
| 936 | Congo, Democratic Republic of the | 1.00 | 2013 est. |
| 937 | Brunei | 1.00 | 2013 est. |
| 938 | Togo | 1.00 | 2013 est. |
| 939 | Kenya | 1.00 | 2013 est. |
| 940 | Vanuatu | 1.00 | 2013 est. |
| 941 | Tunisia | 0.99 | 2013 est. |
| 942 | Uganda | 0.99 | 2013 est. |
| 943 | Lesotho | 0.99 | 2013 est. |
| 944 | Macedonia | 0.99 | 2013 est. |
| 945 | Guyana | 0.99 | 2013 est. |
| 946 | Greece | 0.99 | 2013 est. |
| 947 | Comoros | 0.99 | 2013 est. |
| 948 | Congo, Republic of the | 0.99 | 2013 est. |
| 949 | Argentina | 0.99 | 2013 est. |
| 950 | Swaziland | 0.99 | 2013 est. |
| 951 | Sweden | 0.99 | 2013 est. |
| 952 | Rwanda | 0.99 | 2013 est. |
| 953 | Malawi | 0.99 | 2013 est. |
| 954 | Montenegro | 0.99 | 2013 est. |
| 955 | Isle of Man | 0.99 | 2013 est. |
| 956 | Congo, Democratic Republic of the | 0.99 | 2013 est. |
| 957 | Isle of Man | 0.99 | 2013 est. |
| 958 | Ethiopia | 0.99 | 2013 est. |
| 959 | Uzbekistan | 0.99 | 2013 est. |
| 960 | New Zealand | 0.99 | 2013 est. |
| 961 | Malta | 0.99 | 2013 est. |
| 962 | Tanzania | 0.99 | 2013 est. |
| 963 | Ghana | 0.99 | 2013 est. |
| 964 | Malta | 0.99 | 2013 est. |
| 965 | Burkina Faso | 0.99 | 2013 est. |
| 966 | Lithuania | 0.99 | 2013 est. |
| 967 | South Africa | 0.99 | 2013 est. |
| 968 | Switzerland | 0.99 | 2013 est. |
| 969 | Tajikistan | 0.99 | 2013 est. |
| 970 | Bermuda | 0.99 | 2013 est. |
| 971 | Bahamas, The | 0.99 | 2013 est. |
| 972 | Australia | 0.99 | 2013 est. |
| 973 | Ecuador | 0.99 | 2013 est. |
| 974 | Cuba | 0.99 | 2013 est. |
| 975 | Gabon | 0.99 | 2013 est. |
| 976 | Ethiopia | 0.99 | 2013 est. |
| 977 | Equatorial Guinea | 0.99 | 2013 est. |
| 978 | Haiti | 0.99 | 2013 est. |
| 979 | Morocco | 0.99 | 2013 est. |
| 980 | Saint Martin | 0.99 | 2013 est. |
| 981 | Uganda | 0.99 | 2013 est. |
| 982 | Ethiopia | 0.99 | 2013 est. |
| 983 | Denmark | 0.99 | 2013 est. |
| 984 | Micronesia, Federated States of | 0.99 | 2013 est. |
| 985 | Senegal | 0.99 | 2013 est. |
| 986 | Liechtenstein | 0.99 | 2013 est. |
| 987 | Burma | 0.99 | 2013 est. |
| 988 | West Bank | 0.99 | 2013 est. |
| 989 | United Kingdom | 0.99 | 2013 est. |
| 990 | Sierra Leone | 0.99 | 2013 est. |
| 991 | Saint Kitts and Nevis | 0.99 | 2013 est. |
| 992 | Uganda | 0.99 | 2013 est. |
| 993 | Gibraltar | 0.99 | 2013 est. |
| 994 | Barbados | 0.99 | 2013 est. |
| 995 | Trinidad and Tobago | 0.99 | 2013 est. |
| 996 | Burma | 0.99 | 2013 est. |
| 997 | Togo | 0.99 | 2013 est. |
| 998 | Moldova | 0.99 | 2013 est. |
| 999 | Laos | 0.99 | 2013 est. |
| 1000 | Bulgaria | 0.99 | 2013 est. |
| 1001 | Laos | 0.99 | 2013 est. |
| 1002 | Guinea-Bissau | 0.99 | 2013 est. |
| 1003 | Uzbekistan | 0.99 | 2013 est. |
| 1004 | Chile | 0.99 | 2013 est. |
| 1005 | Canada | 0.99 | 2013 est. |
| 1006 | Japan | 0.98 | 2013 est. |
| 1007 | American Samoa | 0.98 | 2013 est. |
| 1008 | Turkmenistan | 0.98 | 2013 est. |
| 1009 | Haiti | 0.98 | 2013 est. |
| 1010 | Western Sahara | 0.98 | 2013 est. |
| 1011 | Togo | 0.98 | 2013 est. |
| 1012 | Sweden | 0.98 | 2013 est. |
| 1013 | Cambodia | 0.98 | 2013 est. |
| 1014 | Norway | 0.98 | 2013 est. |
| 1015 | Burundi | 0.98 | 2013 est. |
| 1016 | Palau | 0.98 | 2013 est. |
| 1017 | Monaco | 0.98 | 2013 est. |
| 1018 | Brazil | 0.98 | 2013 est. |
| 1019 | Latvia | 0.98 | 2013 est. |
| 1020 | Burundi | 0.98 | 2013 est. |
| 1021 | Saint Helena, Ascension, and Tristan da Cunha | 0.98 | 2013 est. |
| 1022 | Belgium | 0.98 | 2013 est. |
| 1023 | Liechtenstein | 0.98 | 2013 est. |
| 1024 | Canada | 0.98 | 2013 est. |
| 1025 | Botswana | 0.98 | 2013 est. |
| 1026 | Pakistan | 0.98 | 2013 est. |
| 1027 | New Caledonia | 0.98 | 2013 est. |
| 1028 | Jamaica | 0.98 | 2013 est. |
| 1029 | Guernsey | 0.98 | 2013 est. |
| 1030 | Croatia | 0.98 | 2013 est. |
| 1031 | American Samoa | 0.98 | 2013 est. |
| 1032 | Grenada | 0.98 | 2013 est. |
| 1033 | Central African Republic | 0.98 | 2013 est. |
| 1034 | Bolivia | 0.98 | 2013 est. |
| 1035 | Albania | 0.98 | 2013 est. |
| 1036 | Italy | 0.98 | 2013 est. |
| 1037 | Turkmenistan | 0.98 | 2013 est. |
| 1038 | Guinea-Bissau | 0.98 | 2013 est. |
| 1039 | Netherlands | 0.98 | 2013 est. |
| 1040 | American Samoa | 0.98 | 2013 est. |
| 1041 | Germany | 0.98 | 2013 est. |
| 1042 | Gambia, The | 0.98 | 2013 est. |
| 1043 | Wallis and Futuna | 0.98 | 2013 est. |
| 1044 | Venezuela | 0.98 | 2013 est. |
| 1045 | Slovenia | 0.98 | 2013 est. |
| 1046 | Liberia | 0.98 | 2013 est. |
| 1047 | Eritrea | 0.98 | 2013 est. |
| 1048 | Cayman Islands | 0.98 | 2013 est. |
| 1049 | Azerbaijan | 0.98 | 2013 est. |
| 1050 | Brazil | 0.98 | 2013 est. |
| 1051 | Thailand | 0.98 | 2013 est. |
| 1052 | Eritrea | 0.98 | 2013 est. |
| 1053 | Nauru | 0.98 | 2013 est. |
| 1054 | Niger | 0.98 | 2013 est. |
| 1055 | Colombia | 0.98 | 2013 est. |
| 1056 | Laos | 0.98 | 2013 est. |
| 1057 | Korea, South | 0.98 | 2013 est. |
| 1058 | Panama | 0.98 | 2013 est. |
| 1059 | Ecuador | 0.98 | 2013 est. |
| 1060 | Gambia, The | 0.98 | 2013 est. |
| 1061 | Ghana | 0.98 | 2013 est. |
| 1062 | Colombia | 0.98 | 2013 est. |
| 1063 | Gaza Strip | 0.98 | 2013 est. |
| 1064 | Spain | 0.97 | 2013 est. |
| 1065 | Antigua and Barbuda | 0.97 | 2013 est. |
| 1066 | Thailand | 0.97 | 2013 est. |
| 1067 | Peru | 0.97 | 2013 est. |
| 1068 | Denmark | 0.97 | 2013 est. |
| 1069 | Guatemala | 0.97 | 2013 est. |
| 1070 | Sint Maarten | 0.97 | 2013 est. |
| 1071 | Syria | 0.97 | 2013 est. |
| 1072 | Lesotho | 0.97 | 2013 est. |
| 1073 | Brunei | 0.97 | 2013 est. |
| 1074 | Anguilla | 0.97 | 2013 est. |
| 1075 | United Kingdom | 0.97 | 2013 est. |
| 1076 | Tajikistan | 0.97 | 2013 est. |
| 1077 | Equatorial Guinea | 0.97 | 2013 est. |
| 1078 | Argentina | 0.97 | 2013 est. |
| 1079 | Finland | 0.97 | 2013 est. |
| 1080 | United States | 0.97 | 2013 est. |
