CIA - The World Factbook --  HIV/AIDS - adult prevalence rate   

This entry gives an estimate of the percentage of adults (aged 15-49) living with HIV/AIDS. The adult prevalence rate is calculated by dividing the estimated number of adults living with HIV/AIDS at yearend by the total adult population at yearend.

| Rank | country | (%) | Date of Information |
| 87 | Paraguay | 0.30 | 2009 est. |
| 88 | Mexico | 0.30 | 2009 est. |
| 89 | Luxembourg | 0.30 | 2009 est. |
| 90 | Libya | 0.30 | 2001 est. |
| 91 | Kyrgyzstan | 0.30 | 2009 est. |
| 92 | Madagascar | 0.20 | 2009 est. |
| 93 | United Arab Emirates | 0.20 | 2001 est. |
| 94 | Indonesia | 0.20 | 2009 est. |
| 95 | Bhutan | 0.20 | 2009 est. |
| 96 | Belgium | 0.20 | 2009 est. |
| 97 | Netherlands | 0.20 | 2009 est. |
| 98 | Nicaragua | 0.20 | 2009 est. |
| 99 | Iran | 0.20 | 2009 est. |
| 100 | Israel | 0.20 | 2009 est. |
| 101 | Ireland | 0.20 | 2009 est. |
| 102 | Laos | 0.20 | 2009 est. |
| 103 | Bahrain | 0.20 | 2001 est. |
| 104 | Denmark | 0.20 | 2009 est. |
| 105 | Tajikistan | 0.20 | 2009 est. |
| 106 | United Kingdom | 0.20 | 2009 est. |
| 107 | Bolivia | 0.20 | 2009 est. |
| 108 | Algeria | 0.10 | 2009 est. |
| 109 | Armenia | 0.10 | 2009 est. |
| 110 | Australia | 0.10 | 2009 est. |
| 111 | Azerbaijan | 0.10 | 2009 est. |
| 112 | Bangladesh | 0.10 | 2009 est. |
| 113 | Bosnia and Herzegovina | 0.10 | 2007 est. |
| 114 | Brunei | 0.10 | 2003 est. |
| 115 | Bulgaria | 0.10 | 2009 est. |
| 116 | China | 0.10 | 2009 est. |
| 117 | Comoros | 0.10 | 2009 est. |
| 118 | Croatia | 0.10 | 2009 est. |
| 119 | Cuba | 0.10 | 2009 est. |
| 120 | Cyprus | 0.10 | 2003 est. |
| 121 | Czech Republic | 0.10 | 2009 est. |
| 122 | Egypt | 0.10 | 2009 est. |
| 123 | Fiji | 0.10 | 2009 est. |
| 124 | Finland | 0.10 | 2009 est. |
| 125 | Georgia | 0.10 | 2009 est. |
| 126 | Germany | 0.10 | 2009 est. |
| 127 | Greece | 0.10 | 2009 est. |
| 128 | Serbia | 0.10 | 2009 est. |
| 129 | Singapore | 0.10 | 2009 est. |
| 130 | Slovakia | 0.10 | 2009 est. |
| 131 | Slovenia | 0.10 | 2009 est. |
| 132 | Sri Lanka | 0.10 | 2009 est. |
| 133 | Sweden | 0.10 | 2009 est. |
| 134 | Syria | 0.10 | 2001 est. |
| 135 | Tunisia | 0.10 | 2009 est. |
| 136 | Turkey | 0.10 | 2009 est. |
| 137 | Turkmenistan | 0.10 | 2007 est. |
| 138 | Uzbekistan | 0.10 | 2009 est. |
| 139 | Yemen | 0.10 | 2001 est. |
| 140 | Jordan | 0.10 | 2001 est. |
| 141 | Kazakhstan | 0.10 | 2009 est. |
| 142 | Korea, South | 0.10 | 2009 est. |
| 143 | Kuwait | 0.10 | 2001 est. |
| 144 | Lebanon | 0.10 | 2009 est. |
| 145 | Lithuania | 0.10 | 2009 est. |
| 146 | Macedonia | 0.10 | 2007 est. |
| 147 | Maldives | 0.10 | 2009 est. |
| 148 | Malta | 0.10 | 2009 est. |
| 149 | Mongolia | 0.10 | 2009 est. |
| 150 | Morocco | 0.10 | 2009 est. |
| 151 | New Zealand | 0.10 | 2009 est. |
| 152 | Norway | 0.10 | 2009 est. |
| 153 | Oman | 0.10 | 2009 est. |
| 154 | Pakistan | 0.10 | 2009 est. |
| 155 | Philippines | 0.10 | 2009 est. |
| 156 | Poland | 0.10 | 2009 est. |
| 157 | Hong Kong | 0.10 | 2003 est. |
| 158 | Hungary | 0.10 | 2009 est. |
| 159 | Iraq | 0.10 | 2001 est. |
| 160 | Japan | 0.10 | 2009 est. |
| 161 | Qatar | 0.10 | 2009 est. |
| 162 | Romania | 0.10 | 2009 est. |
| 163 | Cabo Verde | 0.04 | NA |
| 164 | Afghanistan | 0.01 | 2001 est. |
| 165 | Saudi Arabia | 0.01 | 2001 est. |
| 166 | Svalbard | 0.00 | 2001 |


