CIA - The World Factbook --  Exchange rates   

This entry provides the average annual price of a country's monetary unit for the time period specified, expressed in units of local currency per US dollar, as determined by international market forces or by official fiat. The International Organization for Standardization (ISO) 4217 alphabetic currency code for the national medium of exchange is presented in parenthesis. Closing daily exchange rates are not presented in The World Factbook, but are used to convert stock values - e.g., the market value of publicly traded shares - to US dollars as of the specified date.

| Rank | country | Exchange rates | Date of Information |
| 638 | Tajikistan | 3.46 | NA |
| 639 | Malaysia | 3.33 | NA |
| 640 | Suriname | 3.27 | NA |
| 641 | Poland | 3.27 | NA |
| 642 | Malaysia | 3.22 | NA |
| 643 | Romania | 3.18 | NA |
| 644 | Argentina | 3.16 | NA |
| 645 | Poland | 3.12 | NA |
| 646 | Malaysia | 3.07 | NA |
| 647 | Malaysia | 3.06 | NA |
| 648 | Romania | 3.05 | NA |
| 649 | Romania | 3.05 | NA |
| 650 | Poland | 3.02 | NA |
| 651 | Peru | 3.01 | NA |
| 652 | Poland | 2.96 | NA |
| 653 | Peru | 2.91 | NA |
| 654 | Turkmenistan | 2.85 | NA |
| 655 | Turkmenistan | 2.85 | NA |
| 656 | Turkmenistan | 2.85 | NA |
| 657 | Turkmenistan | 2.85 | NA |
| 658 | Peru | 2.83 | NA |
| 659 | Papua New Guinea | 2.76 | NA |
| 660 | Peru | 2.75 | NA |
| 661 | Suriname | 2.75 | NA |
| 662 | Suriname | 2.75 | NA |
| 663 | Suriname | 2.75 | NA |
| 664 | Papua New Guinea | 2.72 | NA |
| 665 | Lithuania | 2.71 | NA |
| 666 | Anguilla | 2.70 | NA |
| 667 | Anguilla | 2.70 | NA |
| 668 | Saint Vincent and the Grenadines | 2.70 | NA |
| 669 | Saint Vincent and the Grenadines | 2.70 | NA |
| 670 | Saint Vincent and the Grenadines | 2.70 | NA |
| 671 | Saint Vincent and the Grenadines | 2.70 | NA |
| 672 | Saint Kitts and Nevis | 2.70 | NA |
| 673 | Saint Kitts and Nevis | 2.70 | NA |
| 674 | Saint Kitts and Nevis | 2.70 | NA |
| 675 | Saint Kitts and Nevis | 2.70 | NA |
| 676 | Saint Lucia | 2.70 | NA |
| 677 | Saint Lucia | 2.70 | NA |
| 678 | Saint Lucia | 2.70 | NA |
| 679 | Saint Lucia | 2.70 | NA |
| 680 | Montserrat | 2.70 | NA |
| 681 | Montserrat | 2.70 | NA |
| 682 | Montserrat | 2.70 | NA |
| 683 | Montserrat | 2.70 | NA |
| 684 | Grenada | 2.70 | NA |
| 685 | Grenada | 2.70 | NA |
| 686 | Grenada | 2.70 | NA |
| 687 | Grenada | 2.70 | NA |
| 688 | Dominica | 2.70 | NA |
| 689 | Dominica | 2.70 | NA |
| 690 | Dominica | 2.70 | NA |
| 691 | Dominica | 2.70 | NA |
| 692 | Antigua and Barbuda | 2.70 | NA |
| 693 | Antigua and Barbuda | 2.70 | NA |
| 694 | Antigua and Barbuda | 2.70 | NA |
| 695 | Antigua and Barbuda | 2.70 | NA |
| 696 | Anguilla | 2.70 | NA |
| 697 | Anguilla | 2.70 | NA |
| 698 | Papua New Guinea | 2.70 | NA |
| 699 | Sudan | 2.68 | NA |
| 700 | Peru | 2.65 | NA |
| 701 | Lithuania | 2.61 | NA |
| 702 | Venezuela | 2.58 | NA |
| 703 | Romania | 2.50 | NA |
| 704 | Samoa | 2.48 | NA |
| 705 | Lithuania | 2.48 | NA |
| 706 | Lithuania | 2.48 | NA |
| 707 | Papua New Guinea | 2.37 | NA |
| 708 | Lithuania | 2.33 | NA |
| 709 | Samoa | 2.32 | NA |
| 710 | Samoa | 2.32 | NA |
| 711 | Sudan | 2.31 | NA |
| 712 | Sudan | 2.30 | NA |
| 713 | Poland | 2.30 | NA |
| 714 | Venezuela | 2.15 | NA |
| 715 | Venezuela | 2.15 | NA |
| 716 | Sudan | 2.10 | NA |
| 717 | Brazil | 2.10 | NA |
| 718 | Papua New Guinea | 2.08 | NA |
| 719 | Barbados | 2.00 | NA |
| 720 | Barbados | 2.00 | NA |
| 721 | Barbados | 2.00 | NA |
| 722 | Belize | 2.00 | NA |
| 723 | Belize | 2.00 | NA |
| 724 | Belize | 2.00 | NA |
| 725 | Belize | 2.00 | NA |
| 726 | Belize | 2.00 | NA |
| 727 | Brazil | 2.00 | NA |
| 728 | Fiji | 1.92 | NA |
| 729 | Tonga | 1.91 | NA |
| 730 | Brazil | 1.86 | NA |
| 731 | Ghana | 1.82 | NA |
| 732 | Turkey | 1.80 | NA |
| 733 | Fiji | 1.79 | NA |
| 734 | Fiji | 1.79 | NA |
| 735 | Aruba | 1.79 | NA |
| 736 | Aruba | 1.79 | NA |
| 737 | Aruba | 1.79 | NA |
| 738 | Curacao | 1.79 | NA |
| 739 | Curacao | 1.79 | NA |
| 740 | Curacao | 1.79 | NA |
| 741 | Curacao | 1.79 | NA |
| 742 | Curacao | 1.79 | NA |
| 743 | Sint Maarten | 1.79 | NA |
| 744 | Sint Maarten | 1.79 | NA |
| 745 | Sint Maarten | 1.79 | NA |
| 746 | Sint Maarten | 1.79 | NA |
| 747 | Sint Maarten | 1.79 | NA |
| 748 | Georgia | 1.78 | NA |
| 749 | Brazil | 1.76 | NA |
| 750 | Tonga | 1.74 | NA |
| 751 | Tonga | 1.73 | NA |
| 752 | Georgia | 1.69 | NA |
| 753 | Brazil | 1.68 | NA |
| 754 | Turkey | 1.68 | NA |
| 755 | Georgia | 1.67 | NA |
| 756 | Tuvalu | 1.67 | NA |
| 757 | Tuvalu | 1.67 | NA |
| 758 | Georgia | 1.66 | NA |
| 759 | Niue | 1.60 | NA |
| 760 | New Zealand | 1.60 | NA |
| 761 | Cook Islands | 1.60 | NA |
| 762 | Tokelau | 1.60 | NA |
| 763 | Pitcairn Islands | 1.60 | NA |
| 764 | Tunisia | 1.56 | NA |
| 765 | Turkey | 1.55 | NA |
| 766 | Bulgaria | 1.53 | NA |
| 767 | Bosnia and Herzegovina | 1.53 | NA |
| 768 | Ghana | 1.51 | NA |
| 769 | Turkey | 1.50 | NA |
| 770 | Bulgaria | 1.48 | NA |
| 771 | Bosnia and Herzegovina | 1.48 | NA |
| 772 | Georgia | 1.47 | NA |
| 773 | Singapore | 1.45 | NA |
| 774 | Brunei | 1.45 | NA |
| 775 | Tunisia | 1.43 | NA |
| 776 | Ghana | 1.43 | NA |
| 777 | Niue | 1.42 | NA |
| 778 | New Zealand | 1.42 | NA |
| 779 | Cook Islands | 1.42 | NA |
| 780 | Pitcairn Islands | 1.42 | NA |
| 781 | Tokelau | 1.42 | NA |
| 782 | Singapore | 1.42 | NA |
| 783 | Ghana | 1.41 | NA |
| 784 | Bosnia and Herzegovina | 1.41 | NA |
| 785 | Tunisia | 1.41 | NA |
| 786 | Bosnia and Herzegovina | 1.41 | NA |
| 787 | Bulgaria | 1.41 | NA |
| 788 | Bulgaria | 1.40 | NA |
| 789 | Niue | 1.39 | NA |
| 790 | New Zealand | 1.39 | NA |
| 791 | Cook Islands | 1.39 | NA |
| 792 | Tokelau | 1.39 | NA |
| 793 | Pitcairn Islands | 1.39 | NA |
| 794 | Brunei | 1.36 | NA |
| 795 | Singapore | 1.36 | NA |
| 796 | Tunisia | 1.35 | NA |
| 797 | Turkey | 1.32 | NA |
| 798 | Bulgaria | 1.32 | NA |
| 799 | Bosnia and Herzegovina | 1.31 | NA |
| 800 | Niue | 1.29 | NA |
| 801 | Tokelau | 1.29 | NA |
| 802 | Cook Islands | 1.29 | NA |
| 803 | Pitcairn Islands | 1.29 | NA |
| 804 | New Zealand | 1.29 | NA |
| 805 | Christmas Island | 1.28 | NA |
| 806 | Tuvalu | 1.28 | NA |
| 807 | Australia | 1.28 | NA |
| 808 | Kiribati | 1.28 | NA |
| 809 | Cocos (Keeling) Islands | 1.28 | NA |
| 810 | Nauru | 1.28 | NA |
| 811 | Norfolk Island | 1.28 | NA |
| 812 | Libya | 1.27 | NA |
| 813 | Cook Islands | 1.27 | NA |
| 814 | Tokelau | 1.26 | NA |
| 815 | New Zealand | 1.26 | NA |
| 816 | Niue | 1.26 | NA |
| 817 | Pitcairn Islands | 1.26 | NA |
| 818 | Singapore | 1.26 | NA |
| 819 | Brunei | 1.26 | NA |
| 820 | Libya | 1.26 | NA |
| 821 | Libya | 1.25 | NA |
| 822 | Singapore | 1.25 | NA |
| 823 | Brunei | 1.25 | NA |
| 824 | Libya | 1.22 | NA |
| 825 | Libya | 1.21 | NA |
| 826 | Tunisia | 1.21 | NA |
| 827 | Australia | 1.21 | NA |
| 828 | Christmas Island | 1.21 | NA |
| 829 | Norfolk Island | 1.21 | NA |
| 830 | Nauru | 1.21 | NA |
| 831 | Tuvalu | 1.21 | NA |
| 832 | Cocos (Keeling) Islands | 1.21 | NA |
| 833 | Kiribati | 1.21 | NA |
| 834 | Canada | 1.14 | NA |
| 835 | Ghana | 1.10 | NA |
| 836 | Australia | 1.09 | NA |
| 837 | Norfolk Island | 1.09 | NA |
| 838 | Cocos (Keeling) Islands | 1.09 | NA |
| 839 | Kiribati | 1.09 | NA |
| 840 | Christmas Island | 1.09 | NA |
| 841 | Nauru | 1.09 | NA |
| 842 | Kiribati | 1.09 | NA |
| 843 | Switzerland | 1.09 | NA |
| 844 | Liechtenstein | 1.09 | NA |
| 845 | Liechtenstein | 1.08 | NA |
| 846 | Switzerland | 1.08 | NA |
| 847 | Liechtenstein | 1.04 | NA |
| 848 | Switzerland | 1.04 | NA |
| 849 | Canada | 1.04 | NA |
| 850 | Canada | 1.03 | NA |
| 851 | Canada | 1.00 | NA |
| 852 | Bahamas, The | 1.00 | NA |
| 853 | Puerto Rico | 1.00 | NA |
| 854 | Marshall Islands | 1.00 | NA |
| 855 | Cuba | 1.00 | NA |
| 856 | El Salvador | 1.00 | NA |
| 857 | Micronesia, Federated States of | 1.00 | NA |
| 858 | Palau | 1.00 | NA |
| 859 | Panama | 1.00 | NA |
| 860 | Panama | 1.00 | NA |
| 861 | Panama | 1.00 | NA |
| 862 | Panama | 1.00 | NA |
| 863 | Panama | 1.00 | NA |
| 864 | Bahamas, The | 1.00 | NA |
| 865 | Bahamas, The | 1.00 | NA |
| 866 | Bahamas, The | 1.00 | NA |
| 867 | Bahamas, The | 1.00 | NA |
| 868 | Bermuda | 1.00 | NA |
| 869 | Timor-Leste | 1.00 | NA |
| 870 | Virgin Islands | 1.00 | NA |
| 871 | Turks and Caicos Islands | 1.00 | NA |
| 872 | Canada | 0.99 | NA |
| 873 | Cuba | 0.98 | NA |
| 874 | Cocos (Keeling) Islands | 0.97 | NA |
| 875 | Australia | 0.97 | NA |
| 876 | Norfolk Island | 0.97 | NA |
| 877 | Christmas Island | 0.97 | NA |
| 878 | Nauru | 0.97 | NA |
| 879 | Cocos (Keeling) Islands | 0.96 | NA |
| 880 | Australia | 0.96 | NA |
| 881 | Christmas Island | 0.96 | NA |
| 882 | Tuvalu | 0.96 | NA |
| 883 | Nauru | 0.96 | NA |
| 884 | Norfolk Island | 0.96 | NA |
| 885 | Kiribati | 0.96 | NA |
| 886 | Liechtenstein | 0.95 | NA |
| 887 | Switzerland | 0.95 | NA |
| 888 | Cuba | 0.93 | NA |
| 889 | Cuba | 0.93 | NA |
| 890 | Cuba | 0.93 | NA |
| 891 | Liechtenstein | 0.89 | NA |
| 892 | Switzerland | 0.89 | NA |
| 893 | Cayman Islands | 0.83 | NA |
| 894 | Cayman Islands | 0.83 | NA |
| 895 | Cayman Islands | 0.83 | NA |
| 896 | Azerbaijan | 0.82 | NA |
| 897 | Azerbaijan | 0.80 | NA |
| 898 | Azerbaijan | 0.80 | NA |
| 899 | Azerbaijan | 0.79 | NA |
| 900 | Azerbaijan | 0.78 | NA |
| 901 | Malta | 0.78 | NA |
| 902 | Netherlands | 0.78 | NA |
| 903 | South Sudan | 0.78 | NA |
| 904 | Portugal | 0.78 | NA |
| 905 | Saint Pierre and Miquelon | 0.78 | NA |
| 906 | Slovenia | 0.78 | NA |
| 907 | San Marino | 0.78 | NA |
| 908 | Spain | 0.78 | NA |
| 909 | Germany | 0.78 | NA |
| 910 | Greece | 0.78 | NA |
| 911 | Italy | 0.78 | NA |
| 912 | Kosovo | 0.78 | NA |
| 913 | Slovakia | 0.78 | NA |
| 914 | Luxembourg | 0.78 | NA |
| 915 | Montenegro | 0.78 | NA |
| 916 | Andorra | 0.78 | NA |
| 917 | Austria | 0.78 | NA |
| 918 | Belgium | 0.78 | NA |
| 919 | Cyprus | 0.78 | NA |
| 920 | European Union | 0.78 | NA |
| 921 | Ireland | 0.78 | NA |
| 922 | France | 0.78 | NA |
| 923 | Holy See (Vatican City) | 0.78 | NA |
| 924 | Monaco | 0.78 | NA |
| 925 | Finland | 0.78 | NA |
| 926 | Estonia | 0.78 | NA |
| 927 | Saint Barthelemy | 0.76 | NA |
| 928 | Saint Martin | 0.76 | NA |
| 929 | Estonia | 0.72 | NA |
| 930 | Holy See (Vatican City) | 0.72 | NA |
| 931 | Finland | 0.72 | NA |
| 932 | Ireland | 0.72 | NA |
| 933 | European Union | 0.72 | NA |
| 934 | Cyprus | 0.72 | NA |
| 935 | Belgium | 0.72 | NA |
| 936 | Austria | 0.72 | NA |
| 937 | Andorra | 0.72 | NA |
| 938 | Montenegro | 0.72 | NA |
| 939 | Luxembourg | 0.72 | NA |
| 940 | Slovakia | 0.72 | NA |
| 941 | Kosovo | 0.72 | NA |
| 942 | Italy | 0.72 | NA |
| 943 | Greece | 0.72 | NA |
| 944 | Germany | 0.72 | NA |
| 945 | Saint Barthelemy | 0.72 | NA |
| 946 | Spain | 0.72 | NA |
| 947 | San Marino | 0.72 | NA |
| 948 | Slovenia | 0.72 | NA |
| 949 | Saint Pierre and Miquelon | 0.72 | NA |
| 950 | Saint Martin | 0.72 | NA |
| 951 | Portugal | 0.72 | NA |
| 952 | Netherlands | 0.72 | NA |
| 953 | Malta | 0.72 | NA |
| 954 | Monaco | 0.72 | NA |
| 955 | France | 0.72 | NA |
| 956 | Austria | 0.72 | NA |
| 957 | Holy See (Vatican City) | 0.72 | NA |
| 958 | European Union | 0.72 | NA |
| 959 | Germany | 0.72 | NA |
| 960 | Andorra | 0.72 | NA |
| 961 | Greece | 0.72 | NA |
| 962 | Italy | 0.72 | NA |
| 963 | France | 0.72 | NA |
| 964 | Spain | 0.72 | NA |
| 965 | Montenegro | 0.72 | NA |
| 966 | San Marino | 0.72 | NA |
| 967 | Cyprus | 0.72 | NA |
| 968 | Slovenia | 0.72 | NA |
| 969 | Luxembourg | 0.72 | NA |
| 970 | Saint Pierre and Miquelon | 0.72 | NA |
| 971 | Ireland | 0.72 | NA |
| 972 | Slovakia | 0.72 | NA |
| 973 | Portugal | 0.72 | NA |
| 974 | South Sudan | 0.72 | NA |
| 975 | Belgium | 0.72 | NA |
| 976 | Netherlands | 0.72 | NA |
| 977 | Kosovo | 0.72 | NA |
| 978 | Malta | 0.72 | NA |
| 979 | Finland | 0.72 | NA |
| 980 | Monaco | 0.72 | NA |
| 981 | Saint Martin | 0.71 | NA |
| 982 | Saint Barthelemy | 0.71 | NA |
| 983 | Jordan | 0.71 | NA |
| 984 | Jordan | 0.71 | NA |
| 985 | Jordan | 0.71 | NA |
| 986 | Jordan | 0.71 | NA |
| 987 | Jordan | 0.71 | NA |
| 988 | Holy See (Vatican City) | 0.68 | NA |
| 989 | France | 0.68 | NA |
| 990 | Malta | 0.68 | NA |
| 991 | Netherlands | 0.68 | NA |
| 992 | Portugal | 0.68 | NA |
| 993 | Saint Martin | 0.68 | NA |
| 994 | Saint Pierre and Miquelon | 0.68 | NA |
| 995 | Slovenia | 0.68 | NA |
| 996 | San Marino | 0.68 | NA |
| 997 | Spain | 0.68 | NA |
| 998 | Saint Barthelemy | 0.68 | NA |
| 999 | Germany | 0.68 | NA |
| 1000 | Greece | 0.68 | NA |
| 1001 | Italy | 0.68 | NA |
| 1002 | Kosovo | 0.68 | NA |
| 1003 | Slovakia | 0.68 | NA |
| 1004 | Luxembourg | 0.68 | NA |
| 1005 | Montenegro | 0.68 | NA |
| 1006 | Andorra | 0.68 | NA |
| 1007 | Austria | 0.68 | NA |
| 1008 | Belgium | 0.68 | NA |
| 1009 | Cyprus | 0.68 | NA |
| 1010 | European Union | 0.68 | NA |
| 1011 | Ireland | 0.68 | NA |
| 1012 | Finland | 0.68 | NA |
| 1013 | Monaco | 0.68 | NA |
| 1014 | Saint Helena, Ascension, and Tristan da Cunha | 0.65 | NA |
| 1015 | United Kingdom | 0.65 | NA |
| 1016 | Guernsey | 0.65 | NA |
| 1017 | Gibraltar | 0.65 | NA |
| 1018 | Isle of Man | 0.65 | NA |
| 1019 | Jersey | 0.65 | NA |
| 1020 | Falkland Islands (Islas Malvinas) | 0.65 | NA |
| 1021 | Isle of Man | 0.65 | NA |
| 1022 | Saint Helena, Ascension, and Tristan da Cunha | 0.63 | NA |
| 1023 | United Kingdom | 0.63 | NA |
| 1024 | Guernsey | 0.63 | NA |
| 1025 | Gibraltar | 0.63 | NA |
| 1026 | Jersey | 0.63 | NA |
| 1027 | Falkland Islands (Islas Malvinas) | 0.63 | NA |
| 1028 | Isle of Man | 0.63 | NA |
| 1029 | Saint Helena, Ascension, and Tristan da Cunha | 0.62 | NA |
| 1030 | United Kingdom | 0.62 | NA |
| 1031 | Gibraltar | 0.62 | NA |
| 1032 | Jersey | 0.62 | NA |
| 1033 | Falkland Islands (Islas Malvinas) | 0.62 | NA |
| 1034 | Guernsey | 0.62 | NA |
| 1035 | Saint Helena, Ascension, and Tristan da Cunha | 0.62 | NA |
| 1036 | United Kingdom | 0.62 | NA |
| 1037 | Guernsey | 0.62 | NA |
| 1038 | Gibraltar | 0.62 | NA |
| 1039 | Jersey | 0.62 | NA |
| 1040 | Falkland Islands (Islas Malvinas) | 0.62 | NA |
| 1041 | Isle of Man | 0.62 | NA |
| 1042 | Latvia | 0.55 | NA |
| 1043 | Latvia | 0.53 | NA |
| 1044 | United Kingdom | 0.53 | NA |
| 1045 | Gibraltar | 0.53 | NA |
| 1046 | Isle of Man | 0.53 | NA |
| 1047 | Jersey | 0.53 | NA |
| 1048 | Saint Helena, Ascension, and Tristan da Cunha | 0.53 | NA |
| 1049 | Guernsey | 0.53 | NA |
| 1050 | Latvia | 0.51 | NA |
| 1051 | Latvia | 0.50 | NA |
| 1052 | Latvia | 0.47 | NA |
| 1053 | Oman | 0.38 | NA |
| 1054 | Oman | 0.38 | NA |
| 1055 | Oman | 0.38 | NA |
| 1056 | Oman | 0.38 | NA |
| 1057 | Oman | 0.38 | NA |
| 1058 | Bahrain | 0.38 | NA |
| 1059 | Bahrain | 0.38 | NA |
| 1060 | Bahrain | 0.38 | NA |
| 1061 | Bahrain | 0.38 | NA |
| 1062 | Bahrain | 0.38 | NA |
| 1063 | Kuwait | 0.29 | NA |
| 1064 | Kuwait | 0.29 | NA |
| 1065 | Kuwait | 0.28 | NA |
| 1066 | Kuwait | 0.28 | NA |
| 1067 | Kuwait | 0.27 | NA |
